Date,Time,Abs Pres (kPa) c:1 2
07/22/21,05:30:00,101.865
07/22/21,05:45:00,101.850
07/22/21,06:00:00,101.863
07/22/21,06:15:00,101.878
07/22/21,06:30:00,101.878
07/22/21,06:45:00,101.891
07/22/21,07:00:00,101.901
07/22/21,07:15:00,101.894
07/22/21,07:30:00,101.920
07/22/21,07:45:00,101.900
07/22/21,08:00:00,101.895
07/22/21,08:15:00,101.752
07/22/21,08:30:00,101.665
07/22/21,08:45:00,102.075
07/22/21,09:00:00,102.108
07/22/21,09:15:00,101.180
07/22/21,09:30:00,102.154
07/22/21,09:45:00,102.114
07/22/21,10:00:00,102.130
07/22/21,10:15:00,102.202
07/22/21,10:30:00,103.276
07/22/21,10:45:00,103.108
07/22/21,11:00:00,103.175
07/22/21,11:15:00,103.447
07/22/21,11:30:00,103.896
07/22/21,11:45:00,104.409
07/22/21,12:00:00,105.124
07/22/21,12:15:00,106.021
07/22/21,12:30:00,107.319
07/22/21,12:45:00,108.958
07/22/21,13:00:00,110.861
07/22/21,13:15:00,112.676
07/22/21,13:30:00,114.457
07/22/21,13:45:00,116.132
07/22/21,14:00:00,117.805
07/22/21,14:15:00,119.350
07/22/21,14:30:00,120.958
07/22/21,14:45:00,122.342
07/22/21,15:00:00,123.886
07/22/21,15:15:00,125.232
07/22/21,15:30:00,126.874
07/22/21,15:45:00,128.280
07/22/21,16:00:00,129.858
07/22/21,16:15:00,131.133
07/22/21,16:30:00,132.352
07/22/21,16:45:00,133.492
07/22/21,17:00:00,134.402
07/22/21,17:15:00,135.277
07/22/21,17:30:00,135.865
07/22/21,17:45:00,136.052
07/22/21,18:00:00,136.297
07/22/21,18:15:00,136.173
07/22/21,18:30:00,136.095
07/22/21,18:45:00,136.001
07/22/21,19:00:00,135.808
07/22/21,19:15:00,135.689
07/22/21,19:30:00,135.542
07/22/21,19:45:00,135.212
07/22/21,20:00:00,134.777
07/22/21,20:15:00,134.435
07/22/21,20:30:00,134.094
07/22/21,20:45:00,133.674
07/22/21,21:00:00,133.239
07/22/21,21:15:00,132.774
07/22/21,21:30:00,132.339
07/22/21,21:45:00,132.013
07/22/21,22:00:00,131.998
07/22/21,22:15:00,131.842
07/22/21,22:30:00,131.780
07/22/21,22:45:00,131.734
07/22/21,23:00:00,131.703
07/22/21,23:15:00,131.687
07/22/21,23:30:00,131.858
07/22/21,23:45:00,132.060
07/23/21,00:00:00,132.246
07/23/21,00:15:00,132.498
07/23/21,00:30:00,132.606
07/23/21,00:45:00,132.855
07/23/21,01:00:00,133.336
07/23/21,01:15:00,133.603
07/23/21,01:30:00,133.964
07/23/21,01:45:00,134.492
07/23/21,02:00:00,134.989
07/23/21,02:15:00,135.316
07/23/21,02:30:00,135.565
07/23/21,02:45:00,135.549
07/23/21,03:00:00,135.425
07/23/21,03:15:00,135.359
07/23/21,03:30:00,135.247
07/23/21,03:45:00,134.851
07/23/21,04:00:00,134.401
07/23/21,04:15:00,133.900
07/23/21,04:30:00,133.217
07/23/21,04:45:00,132.441
07/23/21,05:00:00,131.687
07/23/21,05:15:00,130.658
07/23/21,05:30:00,129.700
07/23/21,05:45:00,128.476
07/23/21,06:00:00,127.256
07/23/21,06:15:00,126.024
07/23/21,06:30:00,124.651
07/23/21,06:45:00,123.501
07/23/21,07:00:00,122.008
07/23/21,07:15:00,120.443
07/23/21,07:30:00,118.844
07/23/21,07:45:00,117.201
07/23/21,08:00:00,115.525
07/23/21,08:15:00,114.023
07/23/21,08:30:00,112.537
07/23/21,08:45:00,111.221
07/23/21,09:00:00,109.909
07/23/21,09:15:00,108.737
07/23/21,09:30:00,107.756
07/23/21,09:45:00,106.869
07/23/21,10:00:00,106.046
07/23/21,10:15:00,105.311
07/23/21,10:30:00,104.556
07/23/21,10:45:00,103.874
07/23/21,11:00:00,103.272
07/23/21,11:15:00,102.742
07/23/21,11:30:00,102.492
07/23/21,11:45:00,102.505
07/23/21,12:00:00,102.604
07/23/21,12:15:00,103.163
07/23/21,12:30:00,103.796
07/23/21,12:45:00,104.495
07/23/21,13:00:00,105.270
07/23/21,13:15:00,106.271
07/23/21,13:30:00,107.646
07/23/21,13:45:00,109.585
07/23/21,14:00:00,111.651
07/23/21,14:15:00,113.610
07/23/21,14:30:00,115.433
07/23/21,14:45:00,117.143
07/23/21,15:00:00,118.903
07/23/21,15:15:00,120.622
07/23/21,15:30:00,122.293
07/23/21,15:45:00,123.985
07/23/21,16:00:00,125.471
07/23/21,16:15:00,127.081
07/23/21,16:30:00,128.692
07/23/21,16:45:00,130.177
07/23/21,17:00:00,131.672
07/23/21,17:15:00,133.024
07/23/21,17:30:00,134.176
07/23/21,17:45:00,135.250
07/23/21,18:00:00,136.130
07/23/21,18:15:00,136.515
07/23/21,18:30:00,136.530
07/23/21,18:45:00,136.530
07/23/21,19:00:00,136.375
07/23/21,19:15:00,136.409
07/23/21,19:30:00,136.316
07/23/21,19:45:00,136.259
07/23/21,20:00:00,136.128
07/23/21,20:15:00,135.864
07/23/21,20:30:00,135.599
07/23/21,20:45:00,135.257
07/23/21,21:00:00,134.745
07/23/21,21:15:00,134.158
07/23/21,21:30:00,133.459
07/23/21,21:45:00,132.822
07/23/21,22:00:00,132.314
07/23/21,22:15:00,131.910
07/23/21,22:30:00,131.553
07/23/21,22:45:00,131.348
07/23/21,23:00:00,131.131
07/23/21,23:15:00,130.976
07/23/21,23:30:00,130.895
07/23/21,23:45:00,130.706
07/24/21,00:00:00,130.659
07/24/21,00:15:00,130.610
07/24/21,00:30:00,130.610
07/24/21,00:45:00,130.703
07/24/21,01:00:00,130.947
07/24/21,01:15:00,131.270
07/24/21,01:30:00,131.657
07/24/21,01:45:00,132.169
07/24/21,02:00:00,132.666
07/24/21,02:15:00,133.069
07/24/21,02:30:00,133.566
07/24/21,02:45:00,134.001
07/24/21,03:00:00,134.405
07/24/21,03:15:00,134.688
07/24/21,03:30:00,134.936
07/24/21,03:45:00,134.936
07/24/21,04:00:00,134.809
07/24/21,04:15:00,134.513
07/24/21,04:30:00,134.277
07/24/21,04:45:00,133.998
07/24/21,05:00:00,133.637
07/24/21,05:15:00,133.125
07/24/21,05:30:00,132.470
07/24/21,05:45:00,131.601
07/24/21,06:00:00,130.658
07/24/21,06:15:00,129.667
07/24/21,06:30:00,128.592
07/24/21,06:45:00,127.426
07/24/21,07:00:00,126.157
07/24/21,07:15:00,124.858
07/24/21,07:30:00,123.578
07/24/21,07:45:00,122.178
07/24/21,08:00:00,120.690
07/24/21,08:15:00,119.140
07/24/21,08:30:00,117.559
07/24/21,08:45:00,115.988
07/24/21,09:00:00,114.448
07/24/21,09:15:00,112.986
07/24/21,09:30:00,111.565
07/24/21,09:45:00,110.224
07/24/21,10:00:00,108.991
07/24/21,10:15:00,107.920
07/24/21,10:30:00,106.913
07/24/21,10:45:00,106.042
07/24/21,11:00:00,105.247
07/24/21,11:15:00,104.535
07/24/21,11:30:00,103.856
07/24/21,11:45:00,103.304
07/24/21,12:00:00,102.890
07/24/21,12:15:00,102.578
07/24/21,12:30:00,102.515
07/24/21,12:45:00,102.733
07/24/21,13:00:00,103.156
07/24/21,13:15:00,103.715
07/24/21,13:30:00,104.410
07/24/21,13:45:00,105.293
07/24/21,14:00:00,106.417
07/24/21,14:15:00,108.002
07/24/21,14:30:00,109.890
07/24/21,14:45:00,111.873
07/24/21,15:00:00,113.752
07/24/21,15:15:00,115.578
07/24/21,15:30:00,117.383
07/24/21,15:45:00,119.087
07/24/21,16:00:00,120.763
07/24/21,16:15:00,122.401
07/24/21,16:30:00,123.969
07/24/21,16:45:00,125.533
07/24/21,17:00:00,127.466
07/24/21,17:15:00,129.071
07/24/21,17:30:00,130.590
07/24/21,17:45:00,132.008
07/24/21,18:00:00,133.237
07/24/21,18:15:00,134.179
07/24/21,18:30:00,134.996
07/24/21,18:45:00,135.704
07/24/21,19:00:00,136.074
07/24/21,19:15:00,136.105
07/24/21,19:30:00,136.323
07/24/21,19:45:00,136.432
07/24/21,20:00:00,136.731
07/24/21,20:15:00,136.746
07/24/21,20:30:00,136.622
07/24/21,20:45:00,136.183
07/24/21,21:00:00,135.535
07/24/21,21:15:00,134.863
07/24/21,21:30:00,134.148
07/24/21,21:45:00,133.434
07/24/21,22:00:00,132.859
07/24/21,22:15:00,132.409
07/24/21,22:30:00,132.052
07/24/21,22:45:00,131.602
07/24/21,23:00:00,131.136
07/24/21,23:15:00,130.705
07/24/21,23:30:00,130.229
07/24/21,23:45:00,129.761
07/25/21,00:00:00,129.368
07/25/21,00:15:00,129.042
07/25/21,00:30:00,128.766
07/25/21,00:45:00,128.720
07/25/21,01:00:00,128.844
07/25/21,01:15:00,128.983
07/25/21,01:30:00,129.185
07/25/21,01:45:00,129.523
07/25/21,02:00:00,129.833
07/25/21,02:15:00,130.081
07/25/21,02:30:00,130.298
07/25/21,02:45:00,130.543
07/25/21,03:00:00,130.869
07/25/21,03:15:00,131.303
07/25/21,03:30:00,131.784
07/25/21,03:45:00,132.402
07/25/21,04:00:00,132.992
07/25/21,04:15:00,133.439
07/25/21,04:30:00,133.672
07/25/21,04:45:00,133.738
07/25/21,05:00:00,133.704
07/25/21,05:15:00,133.412
07/25/21,05:30:00,132.946
07/25/21,05:45:00,132.526
07/25/21,06:00:00,131.998
07/25/21,06:15:00,131.412
07/25/21,06:30:00,130.826
07/25/21,06:45:00,130.177
07/25/21,07:00:00,129.371
07/25/21,07:15:00,128.456
07/25/21,07:30:00,127.356
07/25/21,07:45:00,126.133
07/25/21,08:00:00,124.778
07/25/21,08:15:00,123.457
07/25/21,08:30:00,122.007
07/25/21,08:45:00,120.528
07/25/21,09:00:00,119.099
07/25/21,09:15:00,117.639
07/25/21,09:30:00,116.191
07/25/21,09:45:00,114.774
07/25/21,10:00:00,113.513
07/25/21,10:15:00,112.116
07/25/21,10:30:00,110.887
07/25/21,10:45:00,109.694
07/25/21,11:00:00,108.518
07/25/21,11:15:00,107.452
07/25/21,11:30:00,106.517
07/25/21,11:45:00,105.658
07/25/21,12:00:00,104.912
07/25/21,12:15:00,104.332
07/25/21,12:30:00,103.821
07/25/21,12:45:00,103.479
07/25/21,13:00:00,103.351
07/25/21,13:15:00,103.379
07/25/21,13:30:00,103.513
07/25/21,13:45:00,103.902
07/25/21,14:00:00,104.392
07/25/21,14:15:00,105.108
07/25/21,14:30:00,106.126
07/25/21,14:45:00,107.598
07/25/21,15:00:00,109.505
07/25/21,15:15:00,111.288
07/25/21,15:30:00,113.182
07/25/21,15:45:00,114.913
07/25/21,16:00:00,116.502
07/25/21,16:15:00,118.139
07/25/21,16:30:00,119.708
07/25/21,16:45:00,121.222
07/25/21,17:00:00,122.963
07/25/21,17:15:00,124.402
07/25/21,17:30:00,126.062
07/25/21,17:45:00,127.922
07/25/21,18:00:00,129.299
07/25/21,18:15:00,130.931
07/25/21,18:30:00,132.309
07/25/21,18:45:00,133.532
07/25/21,19:00:00,134.547
07/25/21,19:15:00,135.579
07/25/21,19:30:00,135.868
07/25/21,19:45:00,136.023
07/25/21,20:00:00,136.023
07/25/21,20:15:00,135.946
07/25/21,20:30:00,135.977
07/25/21,20:45:00,136.151
07/25/21,21:00:00,136.167
07/25/21,21:15:00,135.999
07/25/21,21:30:00,135.548
07/25/21,21:45:00,135.000
07/25/21,22:00:00,134.239
07/25/21,22:15:00,133.418
07/25/21,22:30:00,132.688
07/25/21,22:45:00,131.962
07/25/21,23:00:00,131.450
07/25/21,23:15:00,130.860
07/25/21,23:30:00,130.305
07/25/21,23:45:00,129.765
07/26/21,00:00:00,129.287
07/26/21,00:15:00,128.643
07/26/21,00:30:00,128.138
07/26/21,00:45:00,127.769
07/26/21,01:00:00,127.369
07/26/21,01:15:00,127.059
07/26/21,01:30:00,127.090
07/26/21,01:45:00,127.041
07/26/21,02:00:00,127.087
07/26/21,02:15:00,127.316
07/26/21,02:30:00,127.530
07/26/21,02:45:00,127.685
07/26/21,03:00:00,127.930
07/26/21,03:15:00,128.113
07/26/21,03:30:00,128.450
07/26/21,03:45:00,128.943
07/26/21,04:00:00,129.467
07/26/21,04:15:00,130.022
07/26/21,04:30:00,130.717
07/26/21,04:45:00,131.226
07/26/21,05:00:00,131.517
07/26/21,05:15:00,131.681
07/26/21,05:30:00,131.694
07/26/21,05:45:00,131.504
07/26/21,06:00:00,131.299
07/26/21,06:15:00,131.165
07/26/21,06:30:00,131.087
07/26/21,06:45:00,130.956
07/26/21,07:00:00,130.565
07/26/21,07:15:00,130.078
07/26/21,07:30:00,129.300
07/26/21,07:45:00,128.386
07/26/21,08:00:00,127.414
07/26/21,08:15:00,126.201
07/26/21,08:30:00,125.112
07/26/21,08:45:00,124.010
07/26/21,09:00:00,122.906
07/26/21,09:15:00,121.717
07/26/21,09:30:00,120.469
07/26/21,09:45:00,119.104
07/26/21,10:00:00,117.719
07/26/21,10:15:00,116.277
07/26/21,10:30:00,114.933
07/26/21,10:45:00,113.581
07/26/21,11:00:00,112.381
07/26/21,11:15:00,111.218
07/26/21,11:30:00,110.115
07/26/21,11:45:00,109.125
07/26/21,12:00:00,108.199
07/26/21,12:15:00,107.337
07/26/21,12:30:00,106.642
07/26/21,12:45:00,105.965
07/26/21,13:00:00,105.362
07/26/21,13:15:00,104.914
07/26/21,13:30:00,104.602
07/26/21,13:45:00,104.459
07/26/21,14:00:00,104.620
07/26/21,14:15:00,105.067
07/26/21,14:30:00,105.709
07/26/21,14:45:00,106.479
07/26/21,15:00:00,107.486
07/26/21,15:15:00,108.699
07/26/21,15:30:00,110.014
07/26/21,15:45:00,111.440
07/26/21,16:00:00,113.045
07/26/21,16:15:00,114.798
07/26/21,16:30:00,116.505
07/26/21,16:45:00,118.210
07/26/21,17:00:00,119.946
07/26/21,17:15:00,121.534
07/26/21,17:30:00,123.106
07/26/21,17:45:00,124.563
07/26/21,18:00:00,125.883
07/26/21,18:15:00,127.308
07/26/21,18:30:00,128.846
07/26/21,18:45:00,130.272
07/26/21,19:00:00,131.622
07/26/21,19:15:00,132.857
07/26/21,19:30:00,133.897
07/26/21,19:45:00,134.835
07/26/21,20:00:00,135.605
07/26/21,20:15:00,136.034
07/26/21,20:30:00,136.416
07/26/21,20:45:00,136.401
07/26/21,21:00:00,136.067
07/26/21,21:15:00,135.943
07/26/21,21:30:00,135.741
07/26/21,21:45:00,135.597
07/26/21,22:00:00,135.445
07/26/21,22:15:00,135.010
07/26/21,22:30:00,134.512
07/26/21,22:45:00,133.782
07/26/21,23:00:00,132.802
07/26/21,23:15:00,132.016
07/26/21,23:30:00,131.135
07/26/21,23:45:00,130.378
07/27/21,00:00:00,129.687
07/27/21,00:15:00,129.151
07/27/21,00:30:00,128.518
07/27/21,00:45:00,127.933
07/27/21,01:00:00,127.273
07/27/21,01:15:00,126.582
07/27/21,01:30:00,125.972
07/27/21,01:45:00,125.406
07/27/21,02:00:00,125.007
07/27/21,02:15:00,124.867
07/27/21,02:30:00,124.867
07/27/21,02:45:00,125.102
07/27/21,03:00:00,125.223
07/27/21,03:15:00,125.517
07/27/21,03:30:00,125.657
07/27/21,03:45:00,125.703
07/27/21,04:00:00,125.824
07/27/21,04:15:00,126.053
07/27/21,04:30:00,126.421
07/27/21,04:45:00,126.852
07/27/21,05:00:00,127.468
07/27/21,05:15:00,128.116
07/27/21,05:30:00,128.683
07/27/21,05:45:00,129.154
07/27/21,06:00:00,129.352
07/27/21,06:15:00,129.488
07/27/21,06:30:00,129.578
07/27/21,06:45:00,129.590
07/27/21,07:00:00,129.621
07/27/21,07:15:00,129.618
07/27/21,07:30:00,129.367
07/27/21,07:45:00,128.914
07/27/21,08:00:00,128.369
07/27/21,08:15:00,127.637
07/27/21,08:30:00,126.845
07/27/21,08:45:00,126.031
07/27/21,09:00:00,125.273
07/27/21,09:15:00,124.450
07/27/21,09:30:00,123.636
07/27/21,09:45:00,122.740
07/27/21,10:00:00,121.723
07/27/21,10:15:00,120.629
07/27/21,10:30:00,119.434
07/27/21,10:45:00,118.196
07/27/21,11:00:00,116.925
07/27/21,11:15:00,115.775
07/27/21,11:30:00,114.703
07/27/21,11:45:00,113.729
07/27/21,12:00:00,112.801
07/27/21,12:15:00,111.948
07/27/21,12:30:00,111.034
07/27/21,12:45:00,110.107
07/27/21,13:00:00,109.226
07/27/21,13:15:00,108.438
07/27/21,13:30:00,107.788
07/27/21,13:45:00,107.381
07/27/21,14:00:00,107.190
07/27/21,14:15:00,107.302
07/27/21,14:30:00,107.627
07/27/21,14:45:00,108.057
07/27/21,15:00:00,108.518
07/27/21,15:15:00,109.079
07/27/21,15:30:00,109.706
07/27/21,15:45:00,110.628
07/27/21,16:00:00,111.865
07/27/21,16:15:00,113.236
07/27/21,16:30:00,114.888
07/27/21,16:45:00,116.449
07/27/21,17:00:00,118.043
07/27/21,17:15:00,119.592
07/27/21,17:30:00,120.938
07/27/21,17:45:00,122.320
07/27/21,18:00:00,123.765
07/27/21,18:15:00,125.118
07/27/21,18:30:00,126.549
07/27/21,18:45:00,127.748
07/27/21,19:00:00,128.930
07/27/21,19:15:00,130.114
07/27/21,19:30:00,131.405
07/27/21,19:45:00,132.526
07/27/21,20:00:00,133.635
07/27/21,20:15:00,134.729
07/27/21,20:30:00,135.359
07/27/21,20:45:00,135.792
07/27/21,21:00:00,136.130
07/27/21,21:15:00,136.201
07/27/21,21:30:00,136.167
07/27/21,21:45:00,135.930
07/27/21,22:00:00,135.725
07/27/21,22:15:00,135.400
07/27/21,22:30:00,135.004
07/27/21,22:45:00,134.625
07/27/21,23:00:00,134.019
07/27/21,23:15:00,133.378
07/27/21,23:30:00,132.571
07/27/21,23:45:00,131.702
07/28/21,00:00:00,130.856
07/28/21,00:15:00,129.898
07/28/21,00:30:00,128.943
07/28/21,00:45:00,128.113
07/28/21,01:00:00,127.267
07/28/21,01:15:00,126.530
07/28/21,01:30:00,125.979
07/28/21,01:45:00,125.468
07/28/21,02:00:00,124.976
07/28/21,02:15:00,124.499
07/28/21,02:30:00,124.115
07/28/21,02:45:00,123.775
07/28/21,03:00:00,123.438
07/28/21,03:15:00,123.271
07/28/21,03:30:00,123.101
07/28/21,03:45:00,123.178
07/28/21,04:00:00,123.209
07/28/21,04:15:00,123.286
07/28/21,04:30:00,123.670
07/28/21,04:45:00,123.917
07/28/21,05:00:00,124.193
07/28/21,05:15:00,124.530
07/28/21,05:30:00,124.932
07/28/21,05:45:00,125.362
07/28/21,06:00:00,125.793
07/28/21,06:15:00,126.362
07/28/21,06:30:00,126.855
07/28/21,06:45:00,127.301
07/28/21,07:00:00,127.666
07/28/21,07:15:00,127.911
07/28/21,07:30:00,128.082
07/28/21,07:45:00,128.094
07/28/21,08:00:00,128.122
07/28/21,08:15:00,127.951
07/28/21,08:30:00,127.669
07/28/21,08:45:00,127.332
07/28/21,09:00:00,126.867
07/28/21,09:15:00,126.371
07/28/21,09:30:00,125.799
07/28/21,09:45:00,125.214
07/28/21,10:00:00,124.601
07/28/21,10:15:00,123.961
07/28/21,10:30:00,123.166
07/28/21,10:45:00,122.371
07/28/21,11:00:00,121.512
07/28/21,11:15:00,120.622
07/28/21,11:30:00,119.658
07/28/21,11:45:00,118.701
07/28/21,12:00:00,117.706
07/28/21,12:15:00,116.718
07/28/21,12:30:00,115.854
07/28/21,12:45:00,115.035
07/28/21,13:00:00,114.249
07/28/21,13:15:00,113.603
07/28/21,13:30:00,112.913
07/28/21,13:45:00,112.315
07/28/21,14:00:00,111.826
07/28/21,14:15:00,111.416
07/28/21,14:30:00,111.160
07/28/21,14:45:00,111.150
07/28/21,15:00:00,111.260
07/28/21,15:15:00,111.525
07/28/21,15:30:00,111.971
07/28/21,15:45:00,112.525
07/28/21,16:00:00,113.233
07/28/21,16:15:00,113.962
07/28/21,16:30:00,114.892
07/28/21,16:45:00,115.925
07/28/21,17:00:00,117.078
07/28/21,17:15:00,118.394
07/28/21,17:30:00,119.797
07/28/21,17:45:00,121.114
07/28/21,18:00:00,122.453
07/28/21,18:15:00,123.740
07/28/21,18:30:00,124.876
07/28/21,18:45:00,126.171
07/28/21,19:00:00,127.339
07/28/21,19:15:00,128.511
07/28/21,19:30:00,129.680
07/28/21,19:45:00,130.806
07/28/21,20:00:00,131.840
07/28/21,20:15:00,132.784
07/28/21,20:30:00,133.664
07/28/21,20:45:00,134.338
07/28/21,21:00:00,134.906
07/28/21,21:15:00,135.335
07/28/21,21:30:00,135.639
07/28/21,21:45:00,135.776
07/28/21,22:00:00,135.819
07/28/21,22:15:00,135.650
07/28/21,22:30:00,135.500
07/28/21,22:45:00,135.217
07/28/21,23:00:00,134.875
07/28/21,23:15:00,134.393
07/28/21,23:30:00,133.691
07/28/21,23:45:00,132.928
07/29/21,00:00:00,131.950
07/29/21,00:15:00,131.049
07/29/21,00:30:00,130.106
07/29/21,00:45:00,129.117
07/29/21,01:00:00,128.131
07/29/21,01:15:00,127.285
07/29/21,01:30:00,126.499
07/29/21,01:45:00,125.561
07/29/21,02:00:00,124.827
07/29/21,02:15:00,123.951
07/29/21,02:30:00,123.224
07/29/21,02:45:00,122.671
07/29/21,03:00:00,122.210
07/29/21,03:15:00,121.858
07/29/21,03:30:00,121.611
07/29/21,03:45:00,121.394
07/29/21,04:00:00,121.150
07/29/21,04:15:00,120.885
07/29/21,04:30:00,120.699
07/29/21,04:45:00,120.607
07/29/21,05:00:00,120.777
07/29/21,05:15:00,120.946
07/29/21,05:30:00,121.407
07/29/21,05:45:00,121.824
07/29/21,06:00:00,122.084
07/29/21,06:15:00,122.346
07/29/21,06:30:00,122.884
07/29/21,06:45:00,123.314
07/29/21,07:00:00,124.038
07/29/21,07:15:00,124.855
07/29/21,07:30:00,125.285
07/29/21,07:45:00,125.514
07/29/21,08:00:00,125.622
07/29/21,08:15:00,125.619
07/29/21,08:30:00,125.774
07/29/21,08:45:00,125.941
07/29/21,09:00:00,126.279
07/29/21,09:15:00,126.449
07/29/21,09:30:00,126.430
07/29/21,09:45:00,126.043
07/29/21,10:00:00,125.660
07/29/21,10:15:00,125.427
07/29/21,10:30:00,125.102
07/29/21,10:45:00,124.623
07/29/21,11:00:00,124.218
07/29/21,11:15:00,123.766
07/29/21,11:30:00,123.210
07/29/21,11:45:00,122.591
07/29/21,12:00:00,121.908
07/29/21,12:15:00,121.296
07/29/21,12:30:00,120.474
07/29/21,12:45:00,119.618
07/29/21,13:00:00,118.870
07/29/21,13:15:00,118.296
07/29/21,13:30:00,117.687
07/29/21,13:45:00,117.110
07/29/21,14:00:00,116.594
07/29/21,14:15:00,116.261
07/29/21,14:30:00,115.896
07/29/21,14:45:00,115.532
07/29/21,15:00:00,115.353
07/29/21,15:15:00,115.294
07/29/21,15:30:00,115.402
07/29/21,15:45:00,115.417
