"Plot Title: JL"
"#","Date Time, GMT-07:00","High Range, μS/cm (LGR S/N: 21076247, SEN S/N: 21076247)","Temp, °C (LGR S/N: 21076247, SEN S/N: 21076247)"
365,05/29/21 09:00:00 AM,32947.7,10.83
366,05/29/21 09:15:00 AM,32947.7,10.87
367,05/29/21 09:30:00 AM,32984.6,10.99
368,05/29/21 09:45:00 AM,33056.2,11.23
369,05/29/21 10:00:00 AM,33176.0,11.45
370,05/29/21 10:15:00 AM,33276.5,11.90
371,05/29/21 10:30:00 AM,33463.4,12.99
372,05/29/21 10:45:00 AM,33805.1,13.47
373,05/29/21 11:00:00 AM,34250.9,14.00
374,05/29/21 11:15:00 AM,34570.7,14.62
375,05/29/21 11:30:00 AM,35165.6,15.58
376,05/29/21 11:45:00 AM,35972.4,16.93
377,05/29/21 12:00:00 PM,35979.7,17.31
378,05/29/21 12:15:00 PM,35791.2,17.69
379,05/29/21 12:30:00 PM,33130.2,18.25
380,05/29/21 12:45:00 PM,32057.1,18.84
381,05/29/21 01:00:00 PM,30606.2,19.47
382,05/29/21 01:15:00 PM,28071.3,19.92
383,05/29/21 01:30:00 PM,25547.9,20.17
384,05/29/21 01:45:00 PM,24290.5,20.33
385,05/29/21 02:00:00 PM,24020.7,20.48
386,05/29/21 02:15:00 PM,23247.2,20.66
387,05/29/21 02:30:00 PM,21922.1,20.83
388,05/29/21 02:45:00 PM,20916.3,20.94
389,05/29/21 03:00:00 PM,670.0,20.94
390,05/29/21 03:15:00 PM,607.6,20.91
391,05/29/21 03:30:00 PM,20250.7,20.84
392,05/29/21 03:45:00 PM,19988.3,20.65
393,05/29/21 04:00:00 PM,19728.0,20.90
394,05/29/21 04:15:00 PM,21595.4,20.90
395,05/29/21 04:30:00 PM,28202.7,21.55
396,05/29/21 04:45:00 PM,30083.3,21.67
397,05/29/21 05:00:00 PM,35824.9,20.59
398,05/29/21 05:15:00 PM,36410.2,19.18
399,05/29/21 05:30:00 PM,35979.7,17.53
400,05/29/21 05:45:00 PM,34773.7,14.35
401,05/29/21 06:00:00 PM,33724.8,11.88
402,05/29/21 06:15:00 PM,33631.5,11.21
403,05/29/21 06:30:00 PM,33474.4,10.88
404,05/29/21 06:45:00 PM,33421.5,10.68
405,05/29/21 07:00:00 PM,33390.7,10.53
406,05/29/21 07:15:00 PM,33410.5,10.54
407,05/29/21 07:30:00 PM,33452.3,10.59
408,05/29/21 07:45:00 PM,33463.4,10.70
409,05/29/21 08:00:00 PM,33518.5,10.77
410,05/29/21 08:15:00 PM,33518.5,10.71
411,05/29/21 08:30:00 PM,33598.2,10.85
412,05/29/21 08:45:00 PM,33529.6,10.80
413,05/29/21 09:00:00 PM,33618.2,10.98
414,05/29/21 09:15:00 PM,33509.7,10.95
415,05/29/21 09:30:00 PM,33425.9,10.88
416,05/29/21 09:45:00 PM,33419.3,10.89
417,05/29/21 10:00:00 PM,33432.5,10.92
418,05/29/21 10:15:00 PM,33445.7,10.93
419,05/29/21 10:30:00 PM,33439.1,10.92
420,05/29/21 10:45:00 PM,33445.7,10.88
421,05/29/21 11:00:00 PM,33452.3,10.89
422,05/29/21 11:15:00 PM,33423.7,10.89
423,05/29/21 11:30:00 PM,33463.4,10.94
424,05/29/21 11:45:00 PM,33458.9,10.92
425,05/30/21 12:00:00 AM,33463.4,10.94
426,05/30/21 12:15:00 AM,33534.0,10.95
427,05/30/21 12:30:00 AM,33489.8,10.95
428,05/30/21 12:45:00 AM,33485.4,10.93
429,05/30/21 01:00:00 AM,33456.7,10.89
430,05/30/21 01:15:00 AM,33472.2,10.88
431,05/30/21 01:30:00 AM,33463.4,10.88
432,05/30/21 01:45:00 AM,33489.8,10.92
433,05/30/21 02:00:00 AM,33476.6,10.89
434,05/30/21 02:15:00 AM,33492.0,10.90
435,05/30/21 02:30:00 AM,33520.8,10.92
436,05/30/21 02:45:00 AM,33503.1,10.94
437,05/30/21 03:00:00 AM,33496.5,10.93
438,05/30/21 03:15:00 AM,33511.9,10.92
439,05/30/21 03:30:00 AM,33489.8,10.92
440,05/30/21 03:45:00 AM,33518.5,10.95
441,05/30/21 04:00:00 AM,33523.0,10.97
442,05/30/21 04:15:00 AM,33538.4,10.95
443,05/30/21 04:30:00 AM,33494.2,10.97
444,05/30/21 04:45:00 AM,33507.5,10.95
445,05/30/21 05:00:00 AM,33507.5,10.97
446,05/30/21 05:15:00 AM,33507.5,10.98
447,05/30/21 05:30:00 AM,33516.3,10.98
448,05/30/21 05:45:00 AM,33487.6,10.97
449,05/30/21 06:00:00 AM,33516.3,10.97
450,05/30/21 06:15:00 AM,33498.7,10.98
451,05/30/21 06:30:00 AM,33498.7,10.98
452,05/30/21 06:45:00 AM,33514.1,10.99
453,05/30/21 07:00:00 AM,33498.7,11.01
454,05/30/21 07:15:00 AM,33489.8,11.02
455,05/30/21 07:30:00 AM,33498.7,11.02
456,05/30/21 07:45:00 AM,33496.5,11.03
457,05/30/21 08:00:00 AM,33498.7,11.06
458,05/30/21 08:15:00 AM,33505.3,11.08
459,05/30/21 08:30:00 AM,33514.1,11.11
460,05/30/21 08:45:00 AM,33527.4,11.12
461,05/30/21 09:00:00 AM,33514.1,11.13
462,05/30/21 09:15:00 AM,33500.9,11.16
463,05/30/21 09:30:00 AM,33494.2,11.17
464,05/30/21 09:45:00 AM,33511.9,11.20
465,05/30/21 10:00:00 AM,33503.1,11.26
466,05/30/21 10:15:00 AM,33487.6,11.33
467,05/30/21 10:30:00 AM,33673.7,11.50
468,05/30/21 10:45:00 AM,33816.3,11.81
469,05/30/21 11:00:00 AM,34045.1,12.14
470,05/30/21 11:15:00 AM,34126.3,12.32
471,05/30/21 11:30:00 AM,34176.1,12.56
472,05/30/21 11:45:00 AM,33682.6,13.29
473,05/30/21 12:00:00 PM,34212.4,14.59
474,05/30/21 12:15:00 PM,34321.4,15.08
475,05/30/21 12:30:00 PM,35175.0,15.97
476,05/30/21 12:45:00 PM,34864.1,15.90
477,05/30/21 01:00:00 PM,34169.3,16.07
478,05/30/21 01:15:00 PM,30970.0,16.28
479,05/30/21 01:30:00 PM,29337.9,16.64
480,05/30/21 01:45:00 PM,28041.8,17.01
481,05/30/21 02:00:00 PM,25825.8,17.32
482,05/30/21 02:15:00 PM,23508.1,17.54
483,05/30/21 02:30:00 PM,21754.5,17.62
484,05/30/21 02:45:00 PM,22132.8,17.60
485,05/30/21 03:00:00 PM,21664.8,17.50
486,05/30/21 03:15:00 PM,20464.6,17.39
487,05/30/21 03:30:00 PM,19885.7,17.35
488,05/30/21 03:45:00 PM,19322.9,17.36
489,05/30/21 04:00:00 PM,18783.2,17.36
490,05/30/21 04:15:00 PM,17985.9,17.68
491,05/30/21 04:30:00 PM,18104.1,17.87
492,05/30/21 04:45:00 PM,18098.6,17.97
493,05/30/21 05:00:00 PM,22597.6,17.84
494,05/30/21 05:15:00 PM,26381.0,17.75
495,05/30/21 05:30:00 PM,28504.4,17.64
496,05/30/21 05:45:00 PM,32852.7,17.12
497,05/30/21 06:00:00 PM,33547.3,16.40
498,05/30/21 06:15:00 PM,33629.3,15.62
499,05/30/21 06:30:00 PM,33805.1,13.41
500,05/30/21 06:45:00 PM,33560.6,12.37
501,05/30/21 07:00:00 PM,33445.7,11.93
502,05/30/21 07:15:00 PM,33432.5,11.54
503,05/30/21 07:30:00 PM,33359.9,11.30
504,05/30/21 07:45:00 PM,33331.4,11.02
505,05/30/21 08:00:00 PM,33270.0,10.84
506,05/30/21 08:15:00 PM,33287.5,10.87
507,05/30/21 08:30:00 PM,33362.1,10.95
508,05/30/21 08:45:00 PM,33340.1,10.94
509,05/30/21 09:00:00 PM,33368.7,10.94
510,05/30/21 09:15:00 PM,33465.6,11.01
511,05/30/21 09:30:00 PM,33348.9,10.89
512,05/30/21 09:45:00 PM,33377.5,10.88
513,05/30/21 10:00:00 PM,33331.4,10.92
514,05/30/21 10:15:00 PM,33289.7,10.93
515,05/30/21 10:30:00 PM,33235.0,10.89
516,05/30/21 10:45:00 PM,33228.4,10.88
517,05/30/21 11:00:00 PM,33221.8,10.89
518,05/30/21 11:15:00 PM,33221.8,10.89
519,05/30/21 11:30:00 PM,33178.1,10.84
520,05/30/21 11:45:00 PM,33186.9,10.84
521,05/31/21 12:00:00 AM,33193.4,10.85
522,05/31/21 12:15:00 AM,33178.1,10.85
523,05/31/21 12:30:00 AM,33171.6,10.85
524,05/31/21 12:45:00 AM,33178.1,10.83
525,05/31/21 01:00:00 AM,33193.4,10.84
526,05/31/21 01:15:00 AM,33191.2,10.85
527,05/31/21 01:30:00 AM,33162.9,10.85
528,05/31/21 01:45:00 AM,33189.1,10.85
529,05/31/21 02:00:00 AM,33204.3,10.88
530,05/31/21 02:15:00 AM,33169.4,10.88
531,05/31/21 02:30:00 AM,33189.1,10.87
532,05/31/21 02:45:00 AM,33182.5,10.88
533,05/31/21 03:00:00 AM,33178.1,10.87
534,05/31/21 03:15:00 AM,33176.0,10.88
