"Plot Title: SA-C"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 10441886, SEN S/N: 10441886)","Temp, °C (LGR S/N: 10441886, SEN S/N: 10441886)"
230,05/28/21 01:15:00 AM,9.64,10.86
231,05/28/21 01:30:00 AM,9.62,10.90
232,05/28/21 01:45:00 AM,9.54,10.94
233,05/28/21 02:00:00 AM,9.53,10.98
234,05/28/21 02:15:00 AM,9.66,11.08
235,05/28/21 02:30:00 AM,9.98,11.16
236,05/28/21 02:45:00 AM,10.08,11.22
237,05/28/21 03:00:00 AM,10.14,11.24
238,05/28/21 03:15:00 AM,10.16,11.18
239,05/28/21 03:30:00 AM,10.08,11.14
240,05/28/21 03:45:00 AM,10.15,11.10
241,05/28/21 04:00:00 AM,10.13,11.08
242,05/28/21 04:15:00 AM,10.11,11.06
243,05/28/21 04:30:00 AM,10.06,11.02
244,05/28/21 04:45:00 AM,10.12,10.92
245,05/28/21 05:00:00 AM,10.13,10.86
246,05/28/21 05:15:00 AM,10.10,10.82
247,05/28/21 05:30:00 AM,10.11,10.76
248,05/28/21 05:45:00 AM,10.12,10.78
249,05/28/21 06:00:00 AM,10.09,10.86
250,05/28/21 06:15:00 AM,10.12,10.94
251,05/28/21 06:30:00 AM,10.06,11.02
252,05/28/21 06:45:00 AM,10.06,11.12
253,05/28/21 07:00:00 AM,10.09,11.08
254,05/28/21 07:15:00 AM,10.25,11.04
255,05/28/21 07:30:00 AM,10.30,11.12
256,05/28/21 07:45:00 AM,10.37,11.30
257,05/28/21 08:00:00 AM,10.42,11.56
258,05/28/21 08:15:00 AM,10.40,11.84
259,05/28/21 08:30:00 AM,10.38,12.08
260,05/28/21 08:45:00 AM,10.21,12.42
261,05/28/21 09:00:00 AM,10.11,12.78
262,05/28/21 09:15:00 AM,10.02,13.02
263,05/28/21 09:30:00 AM,9.88,13.18
264,05/28/21 09:45:00 AM,9.71,13.24
265,05/28/21 10:00:00 AM,9.54,13.38
266,05/28/21 10:15:00 AM,9.83,13.54
267,05/28/21 10:30:00 AM,9.79,13.66
268,05/28/21 10:45:00 AM,10.00,13.86
269,05/28/21 11:00:00 AM,10.33,14.16
270,05/28/21 11:15:00 AM,10.85,14.48
271,05/28/21 11:30:00 AM,12.23,14.76
272,05/28/21 11:45:00 AM,13.35,15.08
273,05/28/21 12:00:00 PM,15.39,15.58
274,05/28/21 12:15:00 PM,9.98,16.46
275,05/28/21 12:30:00 PM,9.54,16.96
276,05/28/21 12:45:00 PM,9.72,16.72
277,05/28/21 01:00:00 PM,9.67,17.04
278,05/28/21 01:15:00 PM,9.76,17.04
279,05/28/21 01:30:00 PM,9.77,17.08
280,05/28/21 01:45:00 PM,9.89,16.80
281,05/28/21 02:00:00 PM,9.97,16.74
282,05/28/21 02:15:00 PM,10.00,16.80
283,05/28/21 02:30:00 PM,10.03,16.98
284,05/28/21 02:45:00 PM,10.02,17.06
285,05/28/21 03:00:00 PM,10.03,17.14
286,05/28/21 03:15:00 PM,9.94,17.18
287,05/28/21 03:30:00 PM,16.17,18.80
288,05/28/21 03:45:00 PM,16.55,17.88
289,05/28/21 04:00:00 PM,15.51,17.02
290,05/28/21 04:15:00 PM,15.64,16.54
291,05/28/21 04:30:00 PM,15.68,16.30
292,05/28/21 04:45:00 PM,15.98,16.50
293,05/28/21 05:00:00 PM,15.17,15.84
294,05/28/21 05:15:00 PM,13.16,13.78
295,05/28/21 05:30:00 PM,12.37,12.62
296,05/28/21 05:45:00 PM,11.77,12.04
297,05/28/21 06:00:00 PM,11.31,11.74
298,05/28/21 06:15:00 PM,11.19,11.66
299,05/28/21 06:30:00 PM,11.09,11.58
300,05/28/21 06:45:00 PM,11.00,11.48
301,05/28/21 07:00:00 PM,10.76,11.40
302,05/28/21 07:15:00 PM,10.71,11.28
303,05/28/21 07:30:00 PM,10.42,11.14
304,05/28/21 07:45:00 PM,10.46,11.00
305,05/28/21 08:00:00 PM,10.38,10.96
306,05/28/21 08:15:00 PM,10.22,10.92
307,05/28/21 08:30:00 PM,10.14,10.88
308,05/28/21 08:45:00 PM,10.19,10.88
309,05/28/21 09:00:00 PM,10.13,10.88
310,05/28/21 09:15:00 PM,10.03,10.86
311,05/28/21 09:30:00 PM,9.90,10.88
312,05/28/21 09:45:00 PM,9.90,10.88
313,05/28/21 10:00:00 PM,9.82,10.90
314,05/28/21 10:15:00 PM,9.67,10.90
315,05/28/21 10:30:00 PM,9.58,10.90
316,05/28/21 10:45:00 PM,9.49,10.92
317,05/28/21 11:00:00 PM,9.37,10.94
318,05/28/21 11:15:00 PM,9.43,10.94
319,05/28/21 11:30:00 PM,9.37,10.96
320,05/28/21 11:45:00 PM,9.20,10.98
321,05/29/21 12:00:00 AM,9.11,10.98
322,05/29/21 12:15:00 AM,9.05,11.00
323,05/29/21 12:30:00 AM,9.03,11.02
324,05/29/21 12:45:00 AM,8.87,11.04
325,05/29/21 01:00:00 AM,8.76,11.06
326,05/29/21 01:15:00 AM,8.45,11.06
327,05/29/21 01:30:00 AM,8.61,11.06
328,05/29/21 01:45:00 AM,8.55,11.08
329,05/29/21 02:00:00 AM,8.71,11.08
330,05/29/21 02:15:00 AM,8.57,11.08
331,05/29/21 02:30:00 AM,8.50,11.10
332,05/29/21 02:45:00 AM,8.19,11.10
333,05/29/21 03:00:00 AM,8.34,11.12
334,05/29/21 03:15:00 AM,8.09,11.14
335,05/29/21 03:30:00 AM,7.96,11.16
336,05/29/21 03:45:00 AM,7.82,11.20
337,05/29/21 04:00:00 AM,7.79,11.26
338,05/29/21 04:15:00 AM,7.74,11.28
339,05/29/21 04:30:00 AM,7.95,11.32
340,05/29/21 04:45:00 AM,7.50,11.32
341,05/29/21 05:00:00 AM,7.57,11.34
342,05/29/21 05:15:00 AM,7.47,11.34
343,05/29/21 05:30:00 AM,7.27,11.34
344,05/29/21 05:45:00 AM,7.15,11.36
345,05/29/21 06:00:00 AM,6.70,11.38
346,05/29/21 06:15:00 AM,6.63,11.40
347,05/29/21 06:30:00 AM,6.57,11.40
348,05/29/21 06:45:00 AM,6.73,11.42
349,05/29/21 07:00:00 AM,6.77,11.42
350,05/29/21 07:15:00 AM,6.72,11.42
351,05/29/21 07:30:00 AM,6.86,11.42
352,05/29/21 07:45:00 AM,6.63,11.44
353,05/29/21 08:00:00 AM,6.76,11.48
354,05/29/21 08:15:00 AM,6.65,11.52
355,05/29/21 08:30:00 AM,7.12,11.58
356,05/29/21 08:45:00 AM,7.36,11.82
357,05/29/21 09:00:00 AM,11.42,13.14
358,05/29/21 09:15:00 AM,12.63,13.82
359,05/29/21 09:30:00 AM,13.36,14.26
360,05/29/21 09:45:00 AM,13.25,14.52
361,05/29/21 10:00:00 AM,13.24,14.64
362,05/29/21 10:15:00 AM,13.40,14.70
363,05/29/21 10:30:00 AM,13.25,15.12
364,05/29/21 10:45:00 AM,13.10,15.52
365,05/29/21 11:00:00 AM,13.06,16.14
366,05/29/21 11:15:00 AM,13.02,16.56
367,05/29/21 11:30:00 AM,13.60,16.84
368,05/29/21 11:45:00 AM,14.17,17.12
369,05/29/21 12:00:00 PM,14.93,17.20
370,05/29/21 12:15:00 PM,15.64,17.36
371,05/29/21 12:30:00 PM,16.00,17.70
372,05/29/21 12:45:00 PM,16.60,18.10
373,05/29/21 01:00:00 PM,17.70,16.56
374,05/29/21 01:15:00 PM,10.36,14.86
375,05/29/21 01:30:00 PM,10.57,14.48
376,05/29/21 01:45:00 PM,10.54,14.70
377,05/29/21 02:00:00 PM,10.49,15.14
378,05/29/21 02:15:00 PM,10.31,15.60
379,05/29/21 02:30:00 PM,10.22,15.86
380,05/29/21 02:45:00 PM,10.25,16.20
381,05/29/21 03:00:00 PM,10.06,16.82
382,05/29/21 03:15:00 PM,9.90,17.36
383,05/29/21 03:30:00 PM,9.70,18.00
384,05/29/21 03:45:00 PM,9.59,18.42
385,05/29/21 04:00:00 PM,20.64,19.46
386,05/29/21 04:15:00 PM,17.17,21.30
387,05/29/21 04:30:00 PM,16.71,20.52
388,05/29/21 04:45:00 PM,17.14,19.60
389,05/29/21 05:00:00 PM,17.58,19.00
390,05/29/21 05:15:00 PM,18.87,19.18
391,05/29/21 05:30:00 PM,17.97,18.92
392,05/29/21 05:45:00 PM,14.63,16.66
393,05/29/21 06:00:00 PM,14.05,15.30
394,05/29/21 06:15:00 PM,12.75,13.98
395,05/29/21 06:30:00 PM,11.64,12.74
396,05/29/21 06:45:00 PM,11.34,12.28
397,05/29/21 07:00:00 PM,11.40,12.38
398,05/29/21 07:15:00 PM,11.03,12.16
399,05/29/21 07:30:00 PM,11.05,12.08
400,05/29/21 07:45:00 PM,10.98,12.10
401,05/29/21 08:00:00 PM,10.86,12.04
402,05/29/21 08:15:00 PM,10.65,11.88
403,05/29/21 08:30:00 PM,10.49,11.82
404,05/29/21 08:45:00 PM,10.35,11.74
405,05/29/21 09:00:00 PM,10.25,11.68
406,05/29/21 09:15:00 PM,10.12,11.68
407,05/29/21 09:30:00 PM,10.13,11.64
408,05/29/21 09:45:00 PM,10.21,11.62
409,05/29/21 10:00:00 PM,10.19,11.54
410,05/29/21 10:15:00 PM,10.03,11.56
411,05/29/21 10:30:00 PM,9.99,11.56
412,05/29/21 10:45:00 PM,9.93,11.54
413,05/29/21 11:00:00 PM,9.86,11.52
414,05/29/21 11:15:00 PM,9.75,11.54
415,05/29/21 11:30:00 PM,9.71,11.54
416,05/29/21 11:45:00 PM,9.58,11.52
417,05/30/21 12:00:00 AM,9.69,11.52
418,05/30/21 12:15:00 AM,9.71,11.50
419,05/30/21 12:30:00 AM,9.66,11.50
420,05/30/21 12:45:00 AM,9.44,11.52
421,05/30/21 01:00:00 AM,9.36,11.54
422,05/30/21 01:15:00 AM,9.48,11.52
423,05/30/21 01:30:00 AM,9.36,11.52
424,05/30/21 01:45:00 AM,9.26,11.52
425,05/30/21 02:00:00 AM,9.29,11.52
426,05/30/21 02:15:00 AM,9.28,11.54
427,05/30/21 02:30:00 AM,9.63,11.62
428,05/30/21 02:45:00 AM,9.76,11.72
429,05/30/21 03:00:00 AM,9.71,11.84
430,05/30/21 03:15:00 AM,9.51,11.90
431,05/30/21 03:30:00 AM,9.43,11.90
432,05/30/21 03:45:00 AM,9.20,11.90
433,05/30/21 04:00:00 AM,9.01,11.90
434,05/30/21 04:15:00 AM,9.19,11.94
435,05/30/21 04:30:00 AM,9.27,12.16
436,05/30/21 04:45:00 AM,10.15,12.58
437,05/30/21 05:00:00 AM,10.53,12.82
438,05/30/21 05:15:00 AM,10.71,12.98
439,05/30/21 05:30:00 AM,10.83,13.04
440,05/30/21 05:45:00 AM,10.31,13.08
441,05/30/21 06:00:00 AM,10.12,13.08
442,05/30/21 06:15:00 AM,9.96,13.06
443,05/30/21 06:30:00 AM,10.12,13.12
444,05/30/21 06:45:00 AM,11.23,13.42
445,05/30/21 07:00:00 AM,11.24,13.52
446,05/30/21 07:15:00 AM,11.35,13.58
447,05/30/21 07:30:00 AM,11.24,13.58
448,05/30/21 07:45:00 AM,11.15,13.52
449,05/30/21 08:00:00 AM,10.99,13.52
450,05/30/21 08:15:00 AM,10.88,13.56
451,05/30/21 08:30:00 AM,10.90,13.56
452,05/30/21 08:45:00 AM,10.93,13.58
453,05/30/21 09:00:00 AM,11.09,13.58
454,05/30/21 09:15:00 AM,11.44,13.60
455,05/30/21 09:30:00 AM,12.08,13.80
456,05/30/21 09:45:00 AM,12.33,13.96
457,05/30/21 10:00:00 AM,12.67,14.10
458,05/30/21 10:15:00 AM,12.73,14.30
459,05/30/21 10:30:00 AM,12.84,14.50
460,05/30/21 10:45:00 AM,12.76,14.66
461,05/30/21 11:00:00 AM,12.69,15.00
462,05/30/21 11:15:00 AM,12.89,15.28
463,05/30/21 11:30:00 AM,13.24,15.46
464,05/30/21 11:45:00 AM,13.28,15.58
465,05/30/21 12:00:00 PM,13.39,15.72
466,05/30/21 12:15:00 PM,13.57,15.90
467,05/30/21 12:30:00 PM,13.89,16.10
468,05/30/21 12:45:00 PM,14.32,16.30
469,05/30/21 01:00:00 PM,14.99,16.40
470,05/30/21 01:15:00 PM,15.44,16.52
471,05/30/21 01:30:00 PM,15.63,16.66
472,05/30/21 01:45:00 PM,16.22,16.74
473,05/30/21 02:00:00 PM,17.93,15.94
474,05/30/21 02:15:00 PM,10.39,14.94
475,05/30/21 02:30:00 PM,10.42,14.54
476,05/30/21 02:45:00 PM,10.45,14.54
477,05/30/21 03:00:00 PM,10.41,14.58
478,05/30/21 03:15:00 PM,10.44,14.42
479,05/30/21 03:30:00 PM,10.46,14.34
480,05/30/21 03:45:00 PM,10.46,14.76
481,05/30/21 04:00:00 PM,10.19,15.56
482,05/30/21 04:15:00 PM,10.17,15.58
483,05/30/21 04:30:00 PM,10.34,15.70
484,05/30/21 04:45:00 PM,18.97,17.76
485,05/30/21 05:00:00 PM,17.83,17.92
486,05/30/21 05:15:00 PM,17.06,17.50
487,05/30/21 05:30:00 PM,16.84,17.04
488,05/30/21 05:45:00 PM,17.54,16.74
489,05/30/21 06:00:00 PM,18.70,16.90
490,05/30/21 06:15:00 PM,17.53,16.72
491,05/30/21 06:30:00 PM,15.88,16.24
492,05/30/21 06:45:00 PM,14.00,15.50
493,05/30/21 07:00:00 PM,12.55,14.16
494,05/30/21 07:15:00 PM,11.76,13.04
495,05/30/21 07:30:00 PM,11.36,12.52
496,05/30/21 07:45:00 PM,11.30,12.30
497,05/30/21 08:00:00 PM,11.44,12.22
498,05/30/21 08:15:00 PM,11.30,12.10
499,05/30/21 08:30:00 PM,10.99,11.94
500,05/30/21 08:45:00 PM,10.79,11.72
501,05/30/21 09:00:00 PM,10.51,11.58
502,05/30/21 09:15:00 PM,10.41,11.52
503,05/30/21 09:30:00 PM,10.49,11.48
504,05/30/21 09:45:00 PM,10.24,11.42
505,05/30/21 10:00:00 PM,10.21,11.40
506,05/30/21 10:15:00 PM,10.40,11.40
507,05/30/21 10:30:00 PM,10.39,11.36
508,05/30/21 10:45:00 PM,9.86,11.34
509,05/30/21 11:00:00 PM,10.00,11.36
510,05/30/21 11:15:00 PM,9.83,11.36
511,05/30/21 11:30:00 PM,9.96,11.38
512,05/30/21 11:45:00 PM,9.52,11.36
513,05/31/21 12:00:00 AM,9.58,11.36
514,05/31/21 12:15:00 AM,9.55,11.38
515,05/31/21 12:30:00 AM,9.68,11.40
516,05/31/21 12:45:00 AM,10.00,11.40
517,05/31/21 01:00:00 AM,10.25,11.42
518,05/31/21 01:15:00 AM,9.93,11.42
519,05/31/21 01:30:00 AM,9.70,11.44
520,05/31/21 01:45:00 AM,9.93,11.42
521,05/31/21 02:00:00 AM,9.47,11.44
522,05/31/21 02:15:00 AM,9.52,11.44
523,05/31/21 02:30:00 AM,9.42,11.44
524,05/31/21 02:45:00 AM,9.39,11.46
525,05/31/21 03:00:00 AM,9.22,11.44
526,05/31/21 03:15:00 AM,9.44,11.46
527,05/31/21 03:30:00 AM,9.52,11.50
528,05/31/21 03:45:00 AM,9.54,11.54
529,05/31/21 04:00:00 AM,9.15,11.58
530,05/31/21 04:15:00 AM,8.99,11.62
531,05/31/21 04:30:00 AM,9.49,11.64
532,05/31/21 04:45:00 AM,9.13,11.66
533,05/31/21 05:00:00 AM,8.78,11.66
534,05/31/21 05:15:00 AM,8.86,11.70
535,05/31/21 05:30:00 AM,8.61,11.72
536,05/31/21 05:45:00 AM,8.29,11.78
537,05/31/21 06:00:00 AM,8.17,11.84
538,05/31/21 06:15:00 AM,8.54,11.88
539,05/31/21 06:30:00 AM,8.73,11.86
540,05/31/21 06:45:00 AM,8.53,11.84
541,05/31/21 07:00:00 AM,8.28,11.84
542,05/31/21 07:15:00 AM,8.04,11.84
543,05/31/21 07:30:00 AM,8.29,11.86
544,05/31/21 07:45:00 AM,8.33,11.94
545,05/31/21 08:00:00 AM,8.57,12.14
546,05/31/21 08:15:00 AM,9.53,12.48
547,05/31/21 08:30:00 AM,10.09,12.68
548,05/31/21 08:45:00 AM,9.99,12.72
549,05/31/21 09:00:00 AM,9.63,12.72
550,05/31/21 09:15:00 AM,9.90,12.72
551,05/31/21 09:30:00 AM,9.88,12.68
552,05/31/21 09:45:00 AM,10.46,12.70
