Sensor:             7392-798741,,,
#,         Pacific Standard Time,  Dissolved Oxygen,   Temperature
41,           2021-05-25 01:30:00,8.64,18.655
42,           2021-05-25 01:45:00,8.64,18.646
43,           2021-05-25 02:00:00,8.654,18.613
44,           2021-05-25 02:15:00,8.655,18.604
45,           2021-05-25 02:30:00,8.661,18.588
46,           2021-05-25 02:45:00,8.664,18.562
47,           2021-05-25 03:00:00,8.642,18.554
48,           2021-05-25 03:15:00,8.664,18.545
49,           2021-05-25 03:30:00,8.677,18.503
50,           2021-05-25 03:45:00,8.656,18.503
51,           2021-05-25 04:00:00,8.684,18.478
52,           2021-05-25 04:15:00,8.676,18.444
53,           2021-05-25 04:30:00,8.686,18.41
54,           2021-05-25 04:45:00,8.679,18.41
55,           2021-05-25 05:00:00,8.669,18.385
56,           2021-05-25 05:15:00,8.705,18.351
57,           2021-05-25 05:30:00,8.707,18.335
58,           2021-05-25 05:45:00,8.692,18.318
59,           2021-05-25 06:00:00,8.694,18.309
60,           2021-05-25 06:15:00,8.703,18.284
61,           2021-05-25 06:30:00,8.695,18.259
62,           2021-05-25 06:45:00,8.698,18.242
63,           2021-05-25 07:00:00,8.721,18.216
64,           2021-05-25 07:15:00,8.705,18.233
65,           2021-05-25 07:30:00,8.712,18.259
66,           2021-05-25 07:45:00,8.727,18.301
67,           2021-05-25 08:00:00,8.691,18.301
68,           2021-05-25 08:15:00,8.73,18.284
69,           2021-05-25 08:30:00,8.715,18.284
70,           2021-05-25 08:45:00,8.711,18.318
71,           2021-05-25 09:00:00,8.707,18.351
72,           2021-05-25 09:15:00,8.723,18.343
73,           2021-05-25 09:30:00,8.725,18.351
74,           2021-05-25 09:45:00,8.72,18.377
75,           2021-05-25 10:00:00,8.736,18.343
76,           2021-05-25 10:15:00,8.702,18.394
77,           2021-05-25 10:30:00,8.708,18.394
78,           2021-05-25 10:45:00,8.721,18.394
79,           2021-05-25 11:00:00,8.719,18.427
80,           2021-05-25 11:15:00,8.682,18.444
81,           2021-05-25 11:30:00,8.68,18.47
82,           2021-05-25 11:45:00,8.688,18.486
83,           2021-05-25 12:00:00,8.686,18.503
84,           2021-05-25 12:15:00,8.683,18.52
85,           2021-05-25 12:30:00,8.667,18.554
86,           2021-05-25 12:45:00,8.701,18.579
87,           2021-05-25 13:00:00,8.691,18.613
88,           2021-05-25 13:15:00,8.679,18.655
89,           2021-05-25 13:30:00,8.697,18.697
90,           2021-05-25 15:30:00,8.158,22.156
91,           2021-05-25 15:45:00,8.206,21.888
92,           2021-05-25 16:00:00,8.323,21.226
93,           2021-05-25 16:15:00,8.346,20.706
94,           2021-05-25 16:30:00,8.411,20.563
95,           2021-05-25 16:45:00,8.388,20.722
96,           2021-05-25 17:00:00,8.405,20.999
97,           2021-05-25 17:15:00,8.406,21.159
98,           2021-05-25 17:30:00,8.379,21.276
99,           2021-05-25 17:45:00,8.364,21.318
100,           2021-05-25 18:00:00,8.355,21.377
101,           2021-05-25 18:15:00,8.36,21.452
102,           2021-05-25 18:30:00,8.334,21.519
103,           2021-05-25 18:45:00,8.352,21.662
104,           2021-05-25 19:00:00,8.333,21.687
105,           2021-05-25 19:15:00,8.331,21.712
106,           2021-05-25 19:30:00,8.318,21.745
107,           2021-05-25 19:45:00,8.333,21.762
108,           2021-05-25 20:00:00,8.332,21.829
109,           2021-05-25 20:15:00,8.329,21.846
110,           2021-05-25 20:30:00,8.34,21.846
111,           2021-05-25 20:45:00,8.329,21.871
112,           2021-05-25 21:00:00,8.31,21.896
113,           2021-05-25 21:15:00,8.301,22.089
114,           2021-05-25 21:30:00,8.123,23.725
115,           2021-05-25 21:45:00,8.102,23.809
116,           2021-05-25 22:00:00,8.136,23.372
117,           2021-05-25 22:15:00,7.729,26.818
118,           2021-05-25 22:30:00,7.931,25.463
119,           2021-05-25 22:45:00,8.019,24.547
120,           2021-05-25 23:00:00,8.101,23.75
121,           2021-05-25 23:15:00,8.192,23.012
122,           2021-05-25 23:30:00,8.281,22.5
123,           2021-05-25 23:45:00,8.298,22.223
124,           2021-05-26 00:00:00,8.346,21.93
125,           2021-05-26 00:15:00,8.357,21.745
126,           2021-05-26 00:30:00,8.392,21.611
127,           2021-05-26 00:45:00,8.413,21.494
128,           2021-05-26 01:00:00,8.446,21.435
129,           2021-05-26 01:15:00,8.437,21.326
130,           2021-05-26 01:30:00,8.45,21.242
131,           2021-05-26 01:45:00,8.446,21.217
132,           2021-05-26 02:00:00,8.439,21.167
133,           2021-05-26 02:15:00,8.482,21.108
134,           2021-05-26 02:30:00,8.476,21.075
135,           2021-05-26 02:45:00,8.46,21.049
136,           2021-05-26 03:00:00,8.465,20.999
137,           2021-05-26 03:15:00,8.495,20.94
138,           2021-05-26 03:30:00,8.482,20.899
139,           2021-05-26 03:45:00,8.5,20.857
140,           2021-05-26 04:00:00,8.521,20.831
141,           2021-05-26 04:15:00,8.528,20.773
142,           2021-05-26 04:30:00,8.515,20.748
143,           2021-05-26 04:45:00,8.546,20.664
144,           2021-05-26 05:00:00,8.556,20.664
145,           2021-05-26 05:15:00,8.537,20.605
146,           2021-05-26 05:30:00,8.549,20.58
147,           2021-05-26 05:45:00,8.592,20.555
148,           2021-05-26 06:00:00,8.552,20.496
149,           2021-05-26 06:15:00,8.591,20.445
150,           2021-05-26 06:30:00,8.559,20.403
151,           2021-05-26 06:45:00,8.565,20.37
152,           2021-05-26 07:00:00,8.572,20.311
153,           2021-05-26 07:15:00,8.56,20.353
154,           2021-05-26 07:30:00,8.576,20.328
155,           2021-05-26 07:45:00,8.545,20.437
156,           2021-05-26 08:00:00,8.524,20.555
157,           2021-05-26 08:15:00,8.544,20.597
158,           2021-05-26 08:30:00,8.522,20.63
159,           2021-05-26 08:45:00,8.532,20.647
160,           2021-05-26 09:00:00,8.526,20.613
161,           2021-05-26 09:15:00,8.528,20.613
162,           2021-05-26 09:30:00,8.533,20.58
163,           2021-05-26 09:45:00,8.549,20.529
164,           2021-05-26 10:00:00,8.547,20.538
165,           2021-05-26 10:15:00,8.547,20.529
166,           2021-05-26 10:30:00,8.555,20.521
167,           2021-05-26 10:45:00,8.537,20.563
168,           2021-05-26 11:00:00,8.536,20.622
169,           2021-05-26 11:15:00,8.568,20.597
170,           2021-05-26 11:30:00,8.581,20.555
171,           2021-05-26 11:45:00,8.545,20.555
172,           2021-05-26 12:00:00,8.531,20.605
173,           2021-05-26 12:15:00,8.525,20.63
174,           2021-05-26 12:30:00,8.535,20.63
175,           2021-05-26 12:45:00,8.517,20.647
176,           2021-05-26 13:00:00,8.524,20.63
177,           2021-05-26 13:15:00,8.54,20.605
178,           2021-05-26 13:30:00,8.529,20.622
179,           2021-05-26 13:45:00,8.547,20.605
180,           2021-05-26 14:00:00,8.526,20.597
181,           2021-05-26 14:15:00,8.537,20.588
182,           2021-05-26 14:30:00,8.498,20.789
183,           2021-05-26 14:45:00,8.467,20.957
184,           2021-05-26 15:00:00,8.467,21.108
185,           2021-05-26 15:15:00,8.435,21.268
186,           2021-05-26 15:30:00,8.429,21.402
187,           2021-05-26 15:45:00,8.408,21.502
188,           2021-05-26 16:00:00,8.395,21.553
189,           2021-05-26 16:15:00,8.38,21.603
190,           2021-05-26 16:30:00,8.374,21.544
191,           2021-05-26 16:45:00,8.361,21.62
192,           2021-05-26 17:00:00,8.361,21.704
193,           2021-05-26 17:15:00,8.348,21.745
194,           2021-05-26 17:30:00,8.371,21.553
195,           2021-05-26 17:45:00,8.371,21.511
196,           2021-05-26 18:00:00,8.368,21.444
197,           2021-05-26 18:15:00,8.363,21.779
198,           2021-05-26 18:30:00,8.299,22.022
199,           2021-05-26 18:45:00,8.266,22.156
200,           2021-05-26 19:00:00,8.265,22.232
201,           2021-05-26 19:15:00,8.275,22.249
202,           2021-05-26 19:30:00,8.254,22.24
203,           2021-05-26 19:45:00,8.257,22.265
204,           2021-05-26 20:00:00,8.245,22.316
205,           2021-05-26 20:15:00,8.254,22.332
206,           2021-05-26 20:30:00,8.26,22.299
207,           2021-05-26 20:45:00,8.267,22.265
208,           2021-05-26 21:00:00,8.235,22.215
209,           2021-05-26 21:15:00,8.247,22.165
210,           2021-05-26 21:30:00,8.281,22.114
211,           2021-05-26 21:45:00,8.29,22.064
212,           2021-05-26 22:00:00,8.301,22.022
213,           2021-05-26 22:15:00,8.286,21.947
214,           2021-05-26 22:30:00,8.284,21.896
215,           2021-05-26 22:45:00,8.305,21.796
216,           2021-05-26 23:00:00,8.341,21.745
217,           2021-05-26 23:15:00,8.316,21.67
218,           2021-05-26 23:30:00,8.318,21.62
219,           2021-05-26 23:45:00,8.321,21.544
220,           2021-05-27 00:00:00,8.352,21.477
221,           2021-05-27 00:15:00,8.34,21.41
222,           2021-05-27 00:30:00,8.356,21.343
223,           2021-05-27 00:45:00,8.366,21.284
224,           2021-05-27 01:00:00,8.367,21.234
225,           2021-05-27 01:15:00,8.363,21.175
226,           2021-05-27 01:30:00,8.396,21.133
227,           2021-05-27 01:45:00,8.398,21.083
228,           2021-05-27 02:00:00,8.364,21.033
229,           2021-05-27 02:15:00,8.375,20.982
230,           2021-05-27 02:30:00,8.392,20.94
231,           2021-05-27 02:45:00,8.376,20.89
232,           2021-05-27 03:00:00,8.416,20.848
233,           2021-05-27 03:15:00,8.427,20.773
234,           2021-05-27 03:30:00,8.449,20.731
235,           2021-05-27 03:45:00,8.411,20.706
236,           2021-05-27 04:00:00,8.397,20.664
237,           2021-05-27 04:15:00,8.436,20.605
238,           2021-05-27 04:30:00,8.442,20.555
239,           2021-05-27 04:45:00,8.461,20.529
240,           2021-05-27 05:00:00,8.442,20.487
241,           2021-05-27 05:15:00,8.469,20.412
242,           2021-05-27 05:30:00,8.475,20.387
243,           2021-05-27 05:45:00,8.47,20.336
244,           2021-05-27 06:00:00,8.49,20.227
245,           2021-05-27 06:15:00,8.503,20.236
246,           2021-05-27 06:30:00,8.507,20.202
247,           2021-05-27 06:45:00,8.499,20.16
248,           2021-05-27 07:00:00,8.472,20.261
249,           2021-05-27 07:15:00,8.477,20.278
250,           2021-05-27 07:30:00,8.468,20.412
251,           2021-05-27 07:45:00,8.47,20.42
252,           2021-05-27 08:00:00,8.438,20.546
253,           2021-05-27 08:15:00,8.444,20.597
254,           2021-05-27 08:30:00,8.411,20.714
255,           2021-05-27 08:45:00,8.426,20.748
256,           2021-05-27 09:00:00,8.4,20.789
257,           2021-05-27 09:15:00,8.389,20.789
258,           2021-05-27 09:30:00,8.388,20.915
259,           2021-05-27 09:45:00,8.42,20.89
260,           2021-05-27 10:00:00,8.426,20.815
261,           2021-05-27 10:15:00,8.397,20.899
262,           2021-05-27 10:30:00,8.417,20.798
263,           2021-05-27 10:45:00,8.424,20.731
264,           2021-05-27 11:00:00,8.401,20.823
265,           2021-05-27 11:15:00,8.436,20.739
266,           2021-05-27 11:30:00,8.406,20.68
267,           2021-05-27 11:45:00,8.409,20.773
268,           2021-05-27 12:00:00,8.405,20.756
269,           2021-05-27 12:15:00,8.412,20.756
270,           2021-05-27 12:30:00,8.438,20.748
271,           2021-05-27 12:45:00,8.445,20.739
272,           2021-05-27 13:00:00,8.426,20.748
273,           2021-05-27 13:15:00,8.389,20.882
274,           2021-05-27 13:30:00,8.41,20.982
275,           2021-05-27 13:45:00,8.37,21.058
276,           2021-05-27 14:00:00,8.375,21.066
277,           2021-05-27 14:15:00,8.378,21.083
278,           2021-05-27 14:30:00,8.373,21.091
279,           2021-05-27 14:45:00,8.378,21.083
280,           2021-05-27 15:00:00,8.406,21.066
281,           2021-05-27 15:15:00,8.42,21.066
282,           2021-05-27 15:30:00,8.392,21.066
283,           2021-05-27 15:45:00,8.344,21.276
284,           2021-05-27 16:00:00,8.409,21.117
285,           2021-05-27 16:15:00,8.426,21.008
286,           2021-05-27 16:30:00,8.436,20.94
287,           2021-05-27 16:45:00,8.416,20.957
288,           2021-05-27 17:00:00,8.413,20.899
289,           2021-05-27 17:15:00,8.41,20.957
290,           2021-05-27 17:30:00,8.406,21.049
291,           2021-05-27 17:45:00,8.422,21.091
292,           2021-05-27 18:00:00,8.415,21.075
293,           2021-05-27 18:15:00,8.383,21.142
294,           2021-05-27 18:30:00,8.409,21.066
295,           2021-05-27 18:45:00,8.403,21.066
296,           2021-05-27 19:00:00,8.409,21.041
297,           2021-05-27 19:15:00,8.424,21.049
298,           2021-05-27 19:30:00,8.426,21.016
299,           2021-05-27 19:45:00,8.425,20.999
300,           2021-05-27 20:00:00,8.418,21.1
301,           2021-05-27 20:15:00,8.405,21.075
302,           2021-05-27 20:30:00,8.431,21.066
303,           2021-05-27 20:45:00,8.42,21.066
304,           2021-05-27 21:00:00,8.442,21.024
305,           2021-05-27 21:15:00,8.461,20.982
306,           2021-05-27 21:30:00,8.452,20.949
307,           2021-05-27 21:45:00,8.439,20.899
308,           2021-05-27 22:00:00,8.482,20.84
309,           2021-05-27 22:15:00,8.477,20.806
310,           2021-05-27 22:30:00,8.503,20.706
311,           2021-05-27 22:45:00,8.516,20.664
312,           2021-05-27 23:00:00,8.513,20.63
313,           2021-05-27 23:15:00,8.508,20.538
314,           2021-05-27 23:30:00,8.522,20.496
315,           2021-05-27 23:45:00,8.516,20.445
316,           2021-05-28 00:00:00,8.561,20.353
317,           2021-05-28 00:15:00,8.578,20.269
318,           2021-05-28 00:30:00,8.556,20.227
319,           2021-05-28 00:45:00,8.586,20.143
320,           2021-05-28 01:00:00,8.596,20.118
321,           2021-05-28 01:15:00,8.602,20.026
322,           2021-05-28 01:30:00,8.616,20.001
323,           2021-05-28 01:45:00,8.618,19.95
324,           2021-05-28 02:00:00,8.64,19.9
325,           2021-05-28 02:15:00,8.645,19.841
326,           2021-05-28 02:30:00,8.605,19.824
327,           2021-05-28 02:45:00,8.659,19.74
328,           2021-05-28 03:00:00,8.638,19.715
329,           2021-05-28 03:15:00,8.664,19.656
330,           2021-05-28 03:30:00,8.668,19.631
331,           2021-05-28 03:45:00,8.679,19.58
332,           2021-05-28 04:00:00,8.714,19.547
333,           2021-05-28 04:15:00,8.713,19.522
334,           2021-05-28 04:30:00,8.719,19.471
335,           2021-05-28 04:45:00,8.711,19.404
336,           2021-05-28 05:00:00,8.702,19.379
337,           2021-05-28 05:15:00,8.727,19.337
338,           2021-05-28 05:30:00,8.725,19.303
339,           2021-05-28 05:45:00,8.728,19.269
340,           2021-05-28 06:00:00,8.766,19.236
341,           2021-05-28 06:15:00,8.741,19.185
342,           2021-05-28 06:30:00,8.755,19.143
343,           2021-05-28 06:45:00,8.762,19.126
344,           2021-05-28 07:00:00,8.727,19.362
345,           2021-05-28 07:15:00,8.707,19.555
346,           2021-05-28 07:30:00,8.683,19.749
347,           2021-05-28 07:45:00,8.664,19.925
348,           2021-05-28 08:00:00,8.653,20.043
349,           2021-05-28 08:15:00,8.617,20.143
350,           2021-05-28 08:30:00,8.621,20.269
351,           2021-05-28 08:45:00,8.627,20.252
352,           2021-05-28 09:00:00,8.576,20.437
353,           2021-05-28 09:15:00,8.583,20.454
354,           2021-05-28 09:30:00,8.564,20.437
355,           2021-05-28 09:45:00,8.559,20.538
356,           2021-05-28 10:00:00,8.536,20.613
357,           2021-05-28 10:15:00,8.566,20.597
358,           2021-05-28 10:30:00,8.577,20.521
359,           2021-05-28 10:45:00,8.56,20.521
360,           2021-05-28 11:00:00,8.55,20.664
361,           2021-05-28 11:15:00,8.55,20.68
362,           2021-05-28 11:30:00,8.648,20.236
363,           2021-05-28 11:45:00,8.67,19.933
364,           2021-05-28 12:00:00,8.61,20.059
365,           2021-05-28 12:15:00,8.907,18.453
366,           2021-05-28 12:30:00,8.85,18.773
367,           2021-05-28 12:45:00,9.01,17.862
368,           2021-05-28 13:00:00,8.879,18.68
369,           2021-05-28 13:15:00,8.922,18.512
370,           2021-05-28 13:30:00,8.884,18.41
371,           2021-05-28 13:45:00,8.846,19.185
372,           2021-05-28 14:00:00,8.854,18.857
373,           2021-05-28 14:15:00,8.823,19.042
374,           2021-05-28 14:30:00,8.782,19.345
375,           2021-05-28 14:45:00,8.74,19.849
376,           2021-05-28 15:00:00,8.744,19.665
377,           2021-05-28 15:15:00,8.861,18.478
378,           2021-05-28 15:30:00,8.801,19.244
379,           2021-05-28 15:45:00,8.732,19.446
380,           2021-05-28 16:00:00,9.287,19.614
381,           2021-05-28 16:15:00,10.233,18.174
382,           2021-05-28 16:30:00,10.793,18.655
383,           2021-05-28 16:45:00,11.369,17.015
384,           2021-05-28 17:00:00,11.545,16.114
385,           2021-05-28 17:15:00,11.696,15.892
386,           2021-05-28 17:30:00,11.796,15.986
387,           2021-05-28 17:45:00,11.986,16.327
388,           2021-05-28 18:00:00,12.176,17.278
389,           2021-05-28 18:15:00,12.529,17.786
390,           2021-05-28 18:30:00,13.05,17.913
391,           2021-05-28 18:45:00,13.544,17.557
392,           2021-05-28 19:00:00,13.918,16.905
393,           2021-05-28 19:15:00,14.21,16.42
394,           2021-05-28 19:30:00,14.395,16.207
395,           2021-05-28 19:45:00,14.459,16.02
396,           2021-05-28 20:00:00,14.543,15.926
397,           2021-05-28 20:15:00,14.522,15.755
398,           2021-05-28 20:30:00,14.555,15.635
399,           2021-05-28 20:45:00,14.711,15.112
400,           2021-05-28 21:00:00,14.785,14.362
401,           2021-05-28 21:15:00,14.767,14.059
402,           2021-05-28 21:30:00,14.955,13.702
403,           2021-05-28 21:45:00,14.913,13.1
404,           2021-05-28 22:00:00,14.911,12.749
405,           2021-05-28 22:15:00,14.804,12.634
406,           2021-05-28 22:30:00,14.631,12.572
407,           2021-05-28 22:45:00,14.516,12.431
408,           2021-05-28 23:00:00,14.348,12.387
409,           2021-05-28 23:15:00,14.163,12.387
410,           2021-05-28 23:30:00,14.042,12.422
411,           2021-05-28 23:45:00,13.903,12.431
412,           2021-05-29 00:00:00,13.783,12.466
413,           2021-05-29 00:15:00,13.654,12.475
414,           2021-05-29 00:30:00,13.502,12.493
415,           2021-05-29 00:45:00,13.383,12.502
416,           2021-05-29 01:00:00,13.296,12.502
417,           2021-05-29 01:15:00,13.239,12.511
418,           2021-05-29 01:30:00,13.11,12.493
419,           2021-05-29 01:45:00,13.071,12.475
420,           2021-05-29 02:00:00,13.002,12.466
421,           2021-05-29 02:15:00,12.969,12.431
422,           2021-05-29 02:30:00,12.89,12.413
423,           2021-05-29 02:45:00,12.846,12.413
424,           2021-05-29 03:00:00,12.817,12.378
425,           2021-05-29 03:15:00,12.765,12.387
426,           2021-05-29 03:30:00,12.713,12.378
427,           2021-05-29 03:45:00,12.64,12.369
428,           2021-05-29 04:00:00,12.615,12.36
429,           2021-05-29 04:15:00,12.614,12.307
430,           2021-05-29 04:30:00,12.593,12.299
431,           2021-05-29 04:45:00,12.552,12.281
432,           2021-05-29 05:00:00,12.558,12.263
433,           2021-05-29 05:15:00,12.494,12.281
434,           2021-05-29 05:30:00,12.475,12.237
435,           2021-05-29 05:45:00,12.412,12.254
436,           2021-05-29 06:00:00,12.347,12.263
437,           2021-05-29 06:15:00,12.283,12.272
438,           2021-05-29 06:30:00,12.206,12.272
439,           2021-05-29 06:45:00,12.15,12.263
440,           2021-05-29 07:00:00,12.026,12.299
441,           2021-05-29 07:15:00,11.903,12.307
442,           2021-05-29 07:30:00,11.782,12.316
443,           2021-05-29 07:45:00,11.673,12.334
444,           2021-05-29 08:00:00,11.56,12.369
445,           2021-05-29 08:15:00,11.332,12.422
446,           2021-05-29 08:30:00,11.174,12.572
447,           2021-05-29 08:45:00,10.951,12.766
448,           2021-05-29 09:00:00,10.736,13.065
449,           2021-05-29 09:15:00,10.52,13.476
450,           2021-05-29 09:30:00,10.316,13.955
451,           2021-05-29 09:45:00,10.175,14.249
452,           2021-05-29 10:00:00,10.023,14.638
453,           2021-05-29 10:15:00,9.865,15.069
454,           2021-05-29 10:30:00,9.715,15.729
455,           2021-05-29 10:45:00,9.574,16.42
456,           2021-05-29 11:00:00,9.482,17.083
457,           2021-05-29 11:15:00,9.462,17.667
458,           2021-05-29 11:30:00,9.478,18.335
459,           2021-05-29 11:45:00,9.44,19.076
460,           2021-05-29 12:00:00,9.259,15.327
461,           2021-05-29 12:15:00,9.482,14.267
462,           2021-05-29 12:30:00,9.383,14.871
463,           2021-05-29 12:45:00,9.143,16.045
464,           2021-05-29 13:00:00,9.091,16.65
465,           2021-05-29 13:15:00,8.968,17.142
466,           2021-05-29 13:30:00,8.915,17.371
467,           2021-05-29 13:45:00,8.898,17.735
468,           2021-05-29 14:00:00,8.846,17.946
469,           2021-05-29 14:15:00,8.821,18.36
470,           2021-05-29 14:30:00,8.763,18.579
471,           2021-05-29 14:45:00,8.686,18.874
472,           2021-05-29 15:00:00,8.68,19
473,           2021-05-29 15:15:00,8.647,19.16
474,           2021-05-29 15:30:00,8.633,19.211
475,           2021-05-29 15:45:00,8.655,19.412
476,           2021-05-29 16:00:00,8.608,19.53
477,           2021-05-29 16:15:00,8.58,19.572
478,           2021-05-29 16:30:00,8.641,19.454
479,           2021-05-29 16:45:00,11.895,21.636
480,           2021-05-29 17:00:00,12.18,21.603
481,           2021-05-29 17:15:00,11.801,20.269
482,           2021-05-29 17:30:00,12.136,17.659
483,           2021-05-29 17:45:00,12.608,17.007
484,           2021-05-29 18:00:00,12.879,16.828
485,           2021-05-29 18:15:00,13.055,17.092
486,           2021-05-29 18:30:00,13.319,17.092
487,           2021-05-29 18:45:00,13.568,17.65
488,           2021-05-29 19:00:00,14.02,18.065
489,           2021-05-29 19:15:00,15.506,17.752
490,           2021-05-29 19:30:00,15.697,17.134
491,           2021-05-29 19:45:00,14.954,16.471
492,           2021-05-29 20:00:00,14.324,16.045
493,           2021-05-29 20:15:00,13.878,15.678
494,           2021-05-29 20:30:00,13.709,15.515
495,           2021-05-29 20:45:00,13.613,15.455
496,           2021-05-29 21:00:00,13.441,15.361
497,           2021-05-29 21:15:00,13.384,15.309
498,           2021-05-29 21:30:00,13.288,15.249
499,           2021-05-29 21:45:00,13.248,15.224
500,           2021-05-29 22:00:00,13.247,15.232
501,           2021-05-29 22:15:00,13.173,15.198
502,           2021-05-29 22:30:00,12.975,15.224
503,           2021-05-29 22:45:00,12.999,15.198
504,           2021-05-29 23:00:00,12.953,15.198
505,           2021-05-29 23:15:00,12.942,15.215
506,           2021-05-29 23:30:00,13.054,15.241
507,           2021-05-29 23:45:00,12.913,15.189
508,           2021-05-30 00:00:00,12.781,15.198
509,           2021-05-30 00:15:00,12.695,15.206
510,           2021-05-30 00:30:00,12.592,15.232
511,           2021-05-30 00:45:00,12.523,15.232
512,           2021-05-30 01:00:00,12.455,15.241
513,           2021-05-30 01:15:00,12.434,15.258
514,           2021-05-30 01:30:00,12.217,15.275
515,           2021-05-30 01:45:00,12.234,15.232
516,           2021-05-30 02:00:00,12.162,15.249
517,           2021-05-30 02:15:00,12.174,15.275
518,           2021-05-30 02:30:00,12.066,15.275
519,           2021-05-30 02:45:00,11.903,15.309
520,           2021-05-30 03:00:00,11.816,15.292
521,           2021-05-30 03:15:00,11.842,15.292
522,           2021-05-30 03:30:00,11.841,15.301
523,           2021-05-30 03:45:00,11.795,15.292
524,           2021-05-30 04:00:00,11.765,15.301
525,           2021-05-30 04:15:00,11.752,15.292
526,           2021-05-30 04:30:00,11.662,15.284
527,           2021-05-30 04:45:00,11.601,15.275
528,           2021-05-30 05:00:00,11.511,15.301
529,           2021-05-30 05:15:00,11.312,15.284
530,           2021-05-30 05:30:00,11.382,15.249
531,           2021-05-30 05:45:00,11.377,15.267
532,           2021-05-30 06:00:00,11.365,15.215
533,           2021-05-30 06:15:00,11.394,15.181
534,           2021-05-30 06:30:00,11.404,15.155
535,           2021-05-30 06:45:00,11.373,15.172
536,           2021-05-30 07:00:00,11.405,15.163
537,           2021-05-30 07:15:00,11.448,15.163
538,           2021-05-30 07:30:00,11.51,15.181
539,           2021-05-30 07:45:00,11.468,15.172
540,           2021-05-30 08:00:00,11.445,15.163
541,           2021-05-30 08:15:00,11.384,15.224
542,           2021-05-30 08:30:00,11.369,15.241
543,           2021-05-30 08:45:00,11.341,15.275
544,           2021-05-30 09:00:00,11.289,15.318
545,           2021-05-30 09:15:00,11.256,15.369
546,           2021-05-30 09:30:00,11.237,15.447
547,           2021-05-30 09:45:00,11.339,15.669
548,           2021-05-30 10:00:00,11.57,15.968
549,           2021-05-30 10:15:00,11.619,16.165
550,           2021-05-30 10:30:00,11.808,16.352
551,           2021-05-30 10:45:00,11.989,16.633
552,           2021-05-30 11:00:00,12.073,16.981
553,           2021-05-30 11:15:00,12.106,17.354
554,           2021-05-30 11:30:00,12.096,17.6
555,           2021-05-30 11:45:00,12.199,17.718
556,           2021-05-30 12:00:00,12.063,17.904
557,           2021-05-30 12:15:00,11.898,18.166
558,           2021-05-30 12:30:00,11.701,18.368
559,           2021-05-30 12:45:00,11.55,18.63
560,           2021-05-30 13:00:00,9.108,16.096
561,           2021-05-30 13:15:00,9.134,16.173
562,           2021-05-30 13:30:00,9.095,16.182
563,           2021-05-30 13:45:00,9.072,16.318
564,           2021-05-30 14:00:00,9.037,16.633
565,           2021-05-30 14:15:00,9.04,16.582
566,           2021-05-30 14:30:00,9.054,16.565
567,           2021-05-30 14:45:00,9.033,16.777
568,           2021-05-30 15:00:00,9.057,16.531
569,           2021-05-30 15:15:00,9.039,16.709
570,           2021-05-30 15:30:00,9.012,16.879
571,           2021-05-30 15:45:00,8.972,17.346
572,           2021-05-30 16:00:00,8.875,18.039
573,           2021-05-30 16:15:00,8.803,18.073
574,           2021-05-30 16:30:00,8.874,17.811
575,           2021-05-30 16:45:00,8.806,18.267
576,           2021-05-30 17:00:00,8.786,18.562
577,           2021-05-30 17:15:00,8.709,18.857
578,           2021-05-30 17:30:00,9.656,19.505
579,           2021-05-30 17:45:00,10.632,19.253
