Sensor:             7392-122893,,,
#,         Pacific Standard Time,  Dissolved Oxygen,   Temperature
171,           2021-05-26 11:45:00,9.115,17.073
172,           2021-05-26 12:00:00,9.043,17.252
173,           2021-05-26 12:15:00,9.208,16.192
174,           2021-05-26 12:30:00,10,17.55
175,           2021-05-26 12:45:00,8.82,18.068
176,           2021-05-26 13:00:00,8.83,18.416
177,           2021-05-26 13:15:00,8.654,18.654
178,           2021-05-26 13:30:00,10.594,18.764
179,           2021-05-26 13:45:00,10.731,18.611
180,           2021-05-26 14:00:00,11.22,18.128
181,           2021-05-26 14:15:00,11.165,17.66
182,           2021-05-26 14:30:00,13.012,16.586
183,           2021-05-26 14:45:00,13.248,15.935
184,           2021-05-26 15:00:00,12.408,15.099
185,           2021-05-26 15:15:00,10.112,13.251
186,           2021-05-26 15:30:00,9.465,12.365
187,           2021-05-26 15:45:00,8.857,11.811
188,           2021-05-26 16:00:00,8.611,11.497
189,           2021-05-26 16:15:00,8.535,11.325
190,           2021-05-26 16:30:00,8.604,11.298
191,           2021-05-26 16:45:00,8.218,11.153
192,           2021-05-26 17:00:00,8.314,11.208
193,           2021-05-26 17:15:00,8.17,11.289
194,           2021-05-26 17:30:00,8.295,11.298
195,           2021-05-26 17:45:00,8.24,11.325
196,           2021-05-26 18:00:00,8.24,11.298
197,           2021-05-26 18:15:00,8.376,11.253
198,           2021-05-26 18:30:00,8.069,11.298
199,           2021-05-26 18:45:00,7.569,11.334
200,           2021-05-26 19:00:00,7.414,11.361
201,           2021-05-26 19:15:00,7.583,11.379
202,           2021-05-26 19:30:00,7.06,11.425
203,           2021-05-26 19:45:00,7.87,11.452
204,           2021-05-26 20:00:00,5.837,11.452
205,           2021-05-26 20:15:00,7.525,11.452
206,           2021-05-26 20:30:00,8.682,11.533
207,           2021-05-26 20:45:00,8.645,11.596
208,           2021-05-26 21:00:00,8.091,11.587
209,           2021-05-26 21:15:00,7.179,11.569
210,           2021-05-26 21:30:00,6.657,11.605
211,           2021-05-26 21:45:00,6.908,11.569
212,           2021-05-26 22:00:00,7.034,11.452
213,           2021-05-26 22:15:00,7.536,11.425
214,           2021-05-26 22:30:00,6.609,11.298
215,           2021-05-26 22:45:00,6.172,11.334
216,           2021-05-26 23:00:00,5.533,11.325
217,           2021-05-26 23:15:00,5.819,11.316
218,           2021-05-26 23:30:00,6.978,11.343
219,           2021-05-26 23:45:00,7.299,11.334
220,           2021-05-27 00:00:00,7.267,11.343
221,           2021-05-27 00:15:00,7.376,11.325
222,           2021-05-27 00:30:00,7.878,11.343
223,           2021-05-27 00:45:00,7.889,11.379
224,           2021-05-27 01:00:00,7.788,11.37
225,           2021-05-27 01:15:00,7.603,11.407
226,           2021-05-27 01:30:00,7.675,11.47
227,           2021-05-27 01:45:00,7.631,11.578
228,           2021-05-27 02:00:00,7.716,11.623
229,           2021-05-27 02:15:00,7.445,11.605
230,           2021-05-27 02:30:00,6.377,11.596
231,           2021-05-27 02:45:00,6.494,11.587
232,           2021-05-27 03:00:00,7.265,11.551
233,           2021-05-27 03:15:00,7.471,11.56
234,           2021-05-27 03:30:00,7.134,11.587
235,           2021-05-27 03:45:00,7.013,11.569
236,           2021-05-27 04:00:00,6.842,11.605
237,           2021-05-27 04:15:00,6.78,11.623
238,           2021-05-27 04:30:00,6.973,11.641
239,           2021-05-27 04:45:00,6.924,11.632
240,           2021-05-27 05:00:00,7.618,11.686
241,           2021-05-27 05:15:00,8.176,11.82
242,           2021-05-27 05:30:00,8.566,11.91
243,           2021-05-27 05:45:00,8.793,12.062
244,           2021-05-27 06:00:00,8.856,12.098
245,           2021-05-27 06:15:00,8.869,12.134
246,           2021-05-27 06:30:00,8.771,12.178
247,           2021-05-27 06:45:00,8.907,12.285
248,           2021-05-27 07:00:00,8.968,12.339
249,           2021-05-27 07:15:00,9.139,12.49
250,           2021-05-27 07:30:00,9.178,12.596
251,           2021-05-27 07:45:00,9.135,12.632
252,           2021-05-27 08:00:00,9.239,12.667
253,           2021-05-27 08:15:00,9.355,12.827
254,           2021-05-27 08:30:00,9.425,12.924
255,           2021-05-27 08:45:00,9.571,13.11
256,           2021-05-27 09:00:00,9.548,13.347
257,           2021-05-27 09:15:00,9.637,13.541
258,           2021-05-27 09:30:00,9.598,13.584
259,           2021-05-27 09:45:00,9.533,13.532
260,           2021-05-27 10:00:00,9.503,13.576
261,           2021-05-27 10:15:00,9.5,13.584
262,           2021-05-27 10:30:00,9.62,13.576
263,           2021-05-27 10:45:00,9.909,13.611
264,           2021-05-27 11:00:00,10.138,13.698
265,           2021-05-27 11:15:00,10.246,13.943
266,           2021-05-27 11:30:00,9.68,14.127
267,           2021-05-27 11:45:00,9.334,14.423
268,           2021-05-27 12:00:00,9.059,14.666
269,           2021-05-27 12:15:00,8.922,14.839
270,           2021-05-27 12:30:00,8.132,14.761
271,           2021-05-27 12:45:00,5.323,14.891
272,           2021-05-27 13:00:00,3.949,15.392
273,           2021-05-27 13:15:00,2.711,15.659
274,           2021-05-27 13:30:00,5.95,15.96
275,           2021-05-27 13:45:00,5.604,16.115
276,           2021-05-27 14:00:00,6.517,16.432
277,           2021-05-27 14:15:00,5.063,16.303
278,           2021-05-27 14:30:00,5.835,16.432
279,           2021-05-27 14:45:00,6.614,15.995
280,           2021-05-27 15:00:00,8.814,15.444
281,           2021-05-27 15:15:00,9.963,14.709
282,           2021-05-27 15:30:00,10.24,14.188
283,           2021-05-27 15:45:00,9.826,13.602
284,           2021-05-27 16:00:00,9.036,12.08
285,           2021-05-27 16:15:00,8.856,11.605
286,           2021-05-27 16:30:00,8.597,11.343
287,           2021-05-27 16:45:00,8.745,11.379
288,           2021-05-27 17:00:00,8.514,11.153
289,           2021-05-27 17:15:00,8.158,10.954
290,           2021-05-27 17:30:00,8.128,10.945
291,           2021-05-27 17:45:00,8.169,10.99
292,           2021-05-27 18:00:00,8.132,10.999
293,           2021-05-27 18:15:00,8.079,10.954
294,           2021-05-27 18:30:00,7.984,10.927
295,           2021-05-27 18:45:00,7.652,10.981
296,           2021-05-27 19:00:00,7.177,10.981
297,           2021-05-27 19:15:00,6.191,10.99
298,           2021-05-27 19:30:00,5.101,11.008
299,           2021-05-27 19:45:00,4.038,11.026
300,           2021-05-27 20:00:00,2.983,11.063
301,           2021-05-27 20:15:00,2.14,11.09
302,           2021-05-27 20:30:00,2.004,11.063
303,           2021-05-27 20:45:00,2.45,11.117
304,           2021-05-27 21:00:00,1.544,11.099
305,           2021-05-27 21:15:00,1.078,11.153
306,           2021-05-27 21:30:00,1.05,11.144
307,           2021-05-27 21:45:00,1.47,11.199
308,           2021-05-27 22:00:00,1.799,11.208
309,           2021-05-27 22:15:00,3.19,11.262
310,           2021-05-27 22:30:00,4.599,11.398
311,           2021-05-27 22:45:00,5.324,11.515
312,           2021-05-27 23:00:00,5.597,11.56
313,           2021-05-27 23:15:00,5.752,11.65
314,           2021-05-27 23:30:00,6.02,11.74
315,           2021-05-27 23:45:00,6.196,11.802
316,           2021-05-28 00:00:00,6.583,11.901
317,           2021-05-28 00:15:00,6.506,11.991
318,           2021-05-28 00:30:00,6.612,12.035
319,           2021-05-28 00:45:00,6.725,12.125
320,           2021-05-28 01:00:00,6.538,12.169
321,           2021-05-28 01:15:00,6.654,12.223
322,           2021-05-28 01:30:00,7.351,12.214
323,           2021-05-28 01:45:00,7.56,12.134
324,           2021-05-28 02:00:00,7.236,11.937
325,           2021-05-28 02:15:00,6.958,11.749
326,           2021-05-28 02:30:00,6.935,11.578
327,           2021-05-28 02:45:00,6.718,11.425
328,           2021-05-28 03:00:00,6.569,11.334
329,           2021-05-28 03:15:00,6.634,11.28
330,           2021-05-28 03:30:00,7.087,11.235
331,           2021-05-28 03:45:00,7.357,11.181
332,           2021-05-28 04:00:00,6.946,11.108
333,           2021-05-28 04:15:00,5.458,11.135
334,           2021-05-28 04:30:00,4.724,11.162
335,           2021-05-28 04:45:00,4.826,11.153
336,           2021-05-28 05:00:00,5.072,11.172
337,           2021-05-28 05:15:00,6.607,11.19
338,           2021-05-28 05:30:00,6.538,11.181
339,           2021-05-28 05:45:00,6.36,11.181
340,           2021-05-28 06:00:00,6.25,11.19
341,           2021-05-28 06:15:00,6.241,11.217
342,           2021-05-28 06:30:00,6.085,11.235
343,           2021-05-28 06:45:00,6.285,11.253
344,           2021-05-28 07:00:00,6.383,11.244
345,           2021-05-28 07:15:00,6.354,11.253
346,           2021-05-28 07:30:00,6.2,11.289
347,           2021-05-28 07:45:00,6.593,11.298
348,           2021-05-28 08:00:00,7.404,11.298
349,           2021-05-28 08:15:00,7.693,11.334
350,           2021-05-28 08:30:00,8.099,11.343
351,           2021-05-28 08:45:00,9.127,11.407
352,           2021-05-28 09:00:00,9.331,11.515
353,           2021-05-28 09:15:00,9.437,11.614
354,           2021-05-28 09:30:00,9.369,11.973
355,           2021-05-28 09:45:00,9.348,12.312
356,           2021-05-28 10:00:00,9.423,12.721
357,           2021-05-28 10:15:00,9.087,13.136
358,           2021-05-28 10:30:00,9.209,13.259
359,           2021-05-28 10:45:00,9.983,13.33
360,           2021-05-28 11:00:00,10.318,13.681
361,           2021-05-28 11:15:00,10.705,14.074
362,           2021-05-28 11:30:00,11.337,14.813
363,           2021-05-28 11:45:00,11.078,15.935
364,           2021-05-28 12:00:00,11.28,16.731
365,           2021-05-28 12:15:00,10.987,17.175
366,           2021-05-28 12:30:00,10.312,17.473
367,           2021-05-28 12:45:00,9.737,17.856
368,           2021-05-28 13:00:00,9.02,18.051
369,           2021-05-28 13:15:00,8.618,18.263
370,           2021-05-28 13:30:00,6.556,18.704
371,           2021-05-28 13:45:00,9.668,19.204
372,           2021-05-28 14:00:00,8.706,19.711
373,           2021-05-28 14:15:00,8.581,19.618
374,           2021-05-28 14:30:00,8.617,19.263
375,           2021-05-28 14:45:00,8.345,19.754
376,           2021-05-28 15:00:00,7.825,20.581
377,           2021-05-28 15:15:00,7,20.539
378,           2021-05-28 15:30:00,6.668,20.775
379,           2021-05-28 15:45:00,8.164,21.425
380,           2021-05-28 16:00:00,9.133,20.269
381,           2021-05-28 16:15:00,10.368,18.535
382,           2021-05-28 16:30:00,11.329,16.936
383,           2021-05-28 16:45:00,11.725,15.909
384,           2021-05-28 17:00:00,11.528,13.838
385,           2021-05-28 17:15:00,11.519,12.428
386,           2021-05-28 17:30:00,11.498,12.026
387,           2021-05-28 17:45:00,11.326,11.704
388,           2021-05-28 18:00:00,11.294,11.542
389,           2021-05-28 18:15:00,11.159,11.343
390,           2021-05-28 18:30:00,11.065,11.244
391,           2021-05-28 18:45:00,10.985,11.271
392,           2021-05-28 19:00:00,10.943,11.271
393,           2021-05-28 19:15:00,10.868,11.271
394,           2021-05-28 19:30:00,10.587,11.325
395,           2021-05-28 19:45:00,10.113,11.289
396,           2021-05-28 20:00:00,8.779,11.289
397,           2021-05-28 20:15:00,7.483,11.28
398,           2021-05-28 20:30:00,7.504,11.271
399,           2021-05-28 20:45:00,7.502,11.226
400,           2021-05-28 21:00:00,7.276,11.117
401,           2021-05-28 21:15:00,7.513,11.081
402,           2021-05-28 21:30:00,7.085,11.054
403,           2021-05-28 21:45:00,7.091,11.036
404,           2021-05-28 22:00:00,6.771,11.054
405,           2021-05-28 22:15:00,6.282,11.072
406,           2021-05-28 22:30:00,6.019,11.126
407,           2021-05-28 22:45:00,5.502,11.126
408,           2021-05-28 23:00:00,5.811,11.172
409,           2021-05-28 23:15:00,5.467,11.199
410,           2021-05-28 23:30:00,5.125,11.19
411,           2021-05-28 23:45:00,5.012,11.217
412,           2021-05-29 00:00:00,4.651,11.217
413,           2021-05-29 00:15:00,4.459,11.217
414,           2021-05-29 00:30:00,4.466,11.235
415,           2021-05-29 00:45:00,4.369,11.244
416,           2021-05-29 01:00:00,4.162,11.244
417,           2021-05-29 01:15:00,3.602,11.235
418,           2021-05-29 01:30:00,3.362,11.217
419,           2021-05-29 01:45:00,3.492,11.199
420,           2021-05-29 02:00:00,3.514,11.199
421,           2021-05-29 02:15:00,3.466,11.208
422,           2021-05-29 02:30:00,3.722,11.208
423,           2021-05-29 02:45:00,3.473,11.217
424,           2021-05-29 03:00:00,3.424,11.262
425,           2021-05-29 03:15:00,3.168,11.262
426,           2021-05-29 03:30:00,3.379,11.262
427,           2021-05-29 03:45:00,3.491,11.271
428,           2021-05-29 04:00:00,3.45,11.28
429,           2021-05-29 04:15:00,3.249,11.271
430,           2021-05-29 04:30:00,3.024,11.289
431,           2021-05-29 04:45:00,2.721,11.262
432,           2021-05-29 05:00:00,2.854,11.244
433,           2021-05-29 05:15:00,2.761,11.262
434,           2021-05-29 05:30:00,2.383,11.271
435,           2021-05-29 05:45:00,2.476,11.298
436,           2021-05-29 06:00:00,2.544,11.298
437,           2021-05-29 06:15:00,2.503,11.307
438,           2021-05-29 06:30:00,2.356,11.316
439,           2021-05-29 06:45:00,2.15,11.325
440,           2021-05-29 07:00:00,1.958,11.334
441,           2021-05-29 07:15:00,1.845,11.298
442,           2021-05-29 07:30:00,1.842,11.28
443,           2021-05-29 07:45:00,1.902,11.262
444,           2021-05-29 08:00:00,1.638,11.298
445,           2021-05-29 08:15:00,1.748,11.28
446,           2021-05-29 08:30:00,1.67,11.343
447,           2021-05-29 08:45:00,1.541,11.343
448,           2021-05-29 09:00:00,1.554,11.361
449,           2021-05-29 09:15:00,1.544,11.37
450,           2021-05-29 09:30:00,2.47,11.443
451,           2021-05-29 09:45:00,3.553,11.65
452,           2021-05-29 10:00:00,3.874,11.883
453,           2021-05-29 10:15:00,4.593,12.196
454,           2021-05-29 10:30:00,5.186,13.295
455,           2021-05-29 10:45:00,5.557,13.873
456,           2021-05-29 11:00:00,5.726,14.257
457,           2021-05-29 11:15:00,6.182,14.891
458,           2021-05-29 11:30:00,6.598,15.72
459,           2021-05-29 11:45:00,6.958,17.056
460,           2021-05-29 12:00:00,7.004,17.762
461,           2021-05-29 12:15:00,7.668,18.297
462,           2021-05-29 12:30:00,8.288,18.747
463,           2021-05-29 12:45:00,8.538,19.398
464,           2021-05-29 13:00:00,8.553,19.99
465,           2021-05-29 13:15:00,8.163,20.395
466,           2021-05-29 13:30:00,7.834,20.64
467,           2021-05-29 13:45:00,7.66,20.843
468,           2021-05-29 14:00:00,7.16,21.037
469,           2021-05-29 14:15:00,7.042,21.214
470,           2021-05-29 14:30:00,7.192,21.357
471,           2021-05-29 14:45:00,6.677,21.425
472,           2021-05-29 15:00:00,8.265,21.323
473,           2021-05-29 15:15:00,8.315,21.155
474,           2021-05-29 15:30:00,7.069,21.374
475,           2021-05-29 15:45:00,6.172,21.18
476,           2021-05-29 16:00:00,5.31,21.366
477,           2021-05-29 16:15:00,5.516,21.45
478,           2021-05-29 16:30:00,6.372,22.302
479,           2021-05-29 16:45:00,6.961,22.327
480,           2021-05-29 17:00:00,7.485,21.231
481,           2021-05-29 17:15:00,8.38,19.677
482,           2021-05-29 17:30:00,9.086,17.966
483,           2021-05-29 17:45:00,9.411,15.177
484,           2021-05-29 18:00:00,9.603,12.071
485,           2021-05-29 18:15:00,9.737,11.379
486,           2021-05-29 18:30:00,9.715,11.117
487,           2021-05-29 18:45:00,9.635,10.945
488,           2021-05-29 19:00:00,9.48,10.808
489,           2021-05-29 19:15:00,9.514,10.772
490,           2021-05-29 19:30:00,9.56,10.872
491,           2021-05-29 19:45:00,9.554,10.981
492,           2021-05-29 20:00:00,9.423,11.072
493,           2021-05-29 20:15:00,8.479,11.036
494,           2021-05-29 20:30:00,7.939,11.072
495,           2021-05-29 20:45:00,8.431,11.063
496,           2021-05-29 21:00:00,8.098,11.054
497,           2021-05-29 21:15:00,7.08,11.036
498,           2021-05-29 21:30:00,7.316,11.045
499,           2021-05-29 21:45:00,7.253,11.036
500,           2021-05-29 22:00:00,6.937,11.045
501,           2021-05-29 22:15:00,6.964,11.045
502,           2021-05-29 22:30:00,5.889,11.063
503,           2021-05-29 22:45:00,5.601,11.036
504,           2021-05-29 23:00:00,6.182,11.017
505,           2021-05-29 23:15:00,6.268,11.026
506,           2021-05-29 23:30:00,6.168,11.026
507,           2021-05-29 23:45:00,6.069,11.045
508,           2021-05-30 00:00:00,5.895,11.072
509,           2021-05-30 00:15:00,5.836,11.063
510,           2021-05-30 00:30:00,5.618,11.072
511,           2021-05-30 00:45:00,5.557,11.072
512,           2021-05-30 01:00:00,5.477,11.072
513,           2021-05-30 01:15:00,5.247,11.054
514,           2021-05-30 01:30:00,5.07,11.063
515,           2021-05-30 01:45:00,4.996,11.045
516,           2021-05-30 02:00:00,4.841,11.036
517,           2021-05-30 02:15:00,4.736,11.072
518,           2021-05-30 02:30:00,4.697,11.054
519,           2021-05-30 02:45:00,4.624,11.099
520,           2021-05-30 03:00:00,4.573,11.09
521,           2021-05-30 03:15:00,4.472,11.108
522,           2021-05-30 03:30:00,4.392,11.126
523,           2021-05-30 03:45:00,4.286,11.126
524,           2021-05-30 04:00:00,4.191,11.144
525,           2021-05-30 04:15:00,4.121,11.172
526,           2021-05-30 04:30:00,4.052,11.162
527,           2021-05-30 04:45:00,3.962,11.172
528,           2021-05-30 05:00:00,3.847,11.199
529,           2021-05-30 05:15:00,3.698,11.226
530,           2021-05-30 05:30:00,3.587,11.244
531,           2021-05-30 05:45:00,3.438,11.217
532,           2021-05-30 06:00:00,3.209,11.235
533,           2021-05-30 06:15:00,3.091,11.262
534,           2021-05-30 06:30:00,3.007,11.271
535,           2021-05-30 06:45:00,2.99,11.28
536,           2021-05-30 07:00:00,2.893,11.307
537,           2021-05-30 07:15:00,2.794,11.316
538,           2021-05-30 07:30:00,2.764,11.343
539,           2021-05-30 07:45:00,2.665,11.398
540,           2021-05-30 08:00:00,2.637,11.416
541,           2021-05-30 08:15:00,2.505,11.461
542,           2021-05-30 08:30:00,2.355,11.47
543,           2021-05-30 08:45:00,2.209,11.497
544,           2021-05-30 09:00:00,2.128,11.524
545,           2021-05-30 09:15:00,2.145,11.56
546,           2021-05-30 09:30:00,2.133,11.605
547,           2021-05-30 09:45:00,2.041,11.704
548,           2021-05-30 10:00:00,2.015,11.784
549,           2021-05-30 10:15:00,1.927,11.919
550,           2021-05-30 10:30:00,1.842,12.134
551,           2021-05-30 10:45:00,1.903,12.463
552,           2021-05-30 11:00:00,2.364,12.774
553,           2021-05-30 11:15:00,3.227,12.898
554,           2021-05-30 11:30:00,4.212,13.162
555,           2021-05-30 11:45:00,5.024,13.523
556,           2021-05-30 12:00:00,4.933,15.056
557,           2021-05-30 12:15:00,5.375,15.487
558,           2021-05-30 12:30:00,5.304,16.346
559,           2021-05-30 12:45:00,6.435,16.389
560,           2021-05-30 13:00:00,6.944,16.577
561,           2021-05-30 13:15:00,7.204,16.782
562,           2021-05-30 13:30:00,7.814,17.107
563,           2021-05-30 13:45:00,8.163,17.448
564,           2021-05-30 14:00:00,8.248,17.779
565,           2021-05-30 14:15:00,8.217,17.992
566,           2021-05-30 14:30:00,8.219,18.119
567,           2021-05-30 14:45:00,7.644,18.068
568,           2021-05-30 15:00:00,7.159,17.958
569,           2021-05-30 15:15:00,6.894,17.864
570,           2021-05-30 15:30:00,6.698,17.813
571,           2021-05-30 15:45:00,6.268,17.813
572,           2021-05-30 16:00:00,6.099,17.805
573,           2021-05-30 16:15:00,6.296,18.085
574,           2021-05-30 16:30:00,5.663,18.314
575,           2021-05-30 16:45:00,5.411,18.45
576,           2021-05-30 17:00:00,5.525,18.459
577,           2021-05-30 17:15:00,6.434,18.391
578,           2021-05-30 17:30:00,6.555,18.204
579,           2021-05-30 17:45:00,7.514,17.626
