"Plot Title: BO"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20409019, SEN S/N: 20409019)","Temp, °C (LGR S/N: 20409019, SEN S/N: 20409019)"
152,05/27/21 05:45:00 AM,9.28,20.36
153,05/27/21 06:00:00 AM,9.30,20.30
154,05/27/21 06:15:00 AM,9.31,20.26
155,05/27/21 06:30:00 AM,9.32,20.20
156,05/27/21 06:45:00 AM,9.32,20.16
157,05/27/21 07:00:00 AM,9.34,20.20
158,05/27/21 07:15:00 AM,9.32,20.24
159,05/27/21 07:30:00 AM,9.32,20.34
160,05/27/21 07:45:00 AM,9.30,20.38
161,05/27/21 08:00:00 AM,9.30,20.50
162,05/27/21 08:15:00 AM,9.27,20.56
163,05/27/21 08:30:00 AM,9.26,20.62
164,05/27/21 08:45:00 AM,9.23,20.74
165,05/27/21 09:00:00 AM,9.22,20.76
166,05/27/21 09:15:00 AM,9.22,20.76
167,05/27/21 09:30:00 AM,9.23,20.84
168,05/27/21 09:45:00 AM,9.20,20.88
169,05/27/21 10:00:00 AM,9.20,20.84
170,05/27/21 10:15:00 AM,9.20,20.88
171,05/27/21 10:30:00 AM,9.22,19.54
172,05/27/21 10:45:00 AM,9.51,18.64
173,05/27/21 11:00:00 AM,9.41,18.72
174,05/27/21 11:15:00 AM,8.96,20.22
175,05/27/21 11:30:00 AM,9.61,17.22
176,05/27/21 11:45:00 AM,9.74,17.52
177,05/27/21 12:00:00 PM,10.07,15.58
178,05/27/21 12:15:00 PM,10.38,14.76
179,05/27/21 12:30:00 PM,10.36,14.90
180,05/27/21 12:45:00 PM,10.27,15.30
181,05/27/21 01:00:00 PM,10.07,16.40
182,05/27/21 01:15:00 PM,9.74,17.40
183,05/27/21 01:30:00 PM,9.81,16.88
184,05/27/21 01:45:00 PM,9.81,16.80
185,05/27/21 02:00:00 PM,9.81,17.14
186,05/27/21 02:15:00 PM,9.75,17.38
187,05/27/21 02:30:00 PM,10.60,17.52
188,05/27/21 02:45:00 PM,10.55,15.78
189,05/27/21 03:00:00 PM,12.11,15.08
190,05/27/21 03:15:00 PM,12.40,15.16
191,05/27/21 03:30:00 PM,12.01,14.22
192,05/27/21 03:45:00 PM,12.62,13.70
193,05/27/21 04:00:00 PM,12.18,13.70
194,05/27/21 04:15:00 PM,11.89,12.80
195,05/27/21 04:30:00 PM,11.46,11.96
196,05/27/21 04:45:00 PM,10.82,11.24
197,05/27/21 05:00:00 PM,9.94,10.54
198,05/27/21 05:15:00 PM,9.70,10.34
199,05/27/21 05:30:00 PM,9.42,10.30
200,05/27/21 05:45:00 PM,9.20,10.28
201,05/27/21 06:00:00 PM,9.13,10.30
202,05/27/21 06:15:00 PM,9.21,10.34
203,05/27/21 06:30:00 PM,9.21,10.36
204,05/27/21 06:45:00 PM,9.16,10.38
205,05/27/21 07:00:00 PM,9.13,10.38
206,05/27/21 07:15:00 PM,9.05,10.40
207,05/27/21 07:30:00 PM,9.08,10.40
208,05/27/21 07:45:00 PM,9.29,10.40
209,05/27/21 08:00:00 PM,9.57,10.40
210,05/27/21 08:15:00 PM,9.42,10.42
211,05/27/21 08:30:00 PM,9.38,10.42
212,05/27/21 08:45:00 PM,9.34,10.42
213,05/27/21 09:00:00 PM,9.34,10.44
214,05/27/21 09:15:00 PM,9.04,10.44
215,05/27/21 09:30:00 PM,9.34,10.44
216,05/27/21 09:45:00 PM,9.29,10.44
217,05/27/21 10:00:00 PM,9.30,10.44
218,05/27/21 10:15:00 PM,9.31,10.44
219,05/27/21 10:30:00 PM,9.14,10.44
220,05/27/21 10:45:00 PM,8.99,10.44
221,05/27/21 11:00:00 PM,9.01,10.44
222,05/27/21 11:15:00 PM,8.98,10.42
223,05/27/21 11:30:00 PM,9.05,10.42
224,05/27/21 11:45:00 PM,9.13,10.42
225,05/28/21 12:00:00 AM,9.11,10.40
226,05/28/21 12:15:00 AM,9.02,10.40
227,05/28/21 12:30:00 AM,9.35,10.40
228,05/28/21 12:45:00 AM,9.41,10.40
229,05/28/21 01:00:00 AM,9.44,10.56
230,05/28/21 01:15:00 AM,9.48,10.56
231,05/28/21 01:30:00 AM,9.41,10.48
232,05/28/21 01:45:00 AM,9.22,10.42
233,05/28/21 02:00:00 AM,8.97,10.40
234,05/28/21 02:15:00 AM,8.84,10.40
235,05/28/21 02:30:00 AM,8.95,10.42
236,05/28/21 02:45:00 AM,9.10,10.40
237,05/28/21 03:00:00 AM,9.33,10.42
238,05/28/21 03:15:00 AM,9.61,10.48
239,05/28/21 03:30:00 AM,9.67,10.54
240,05/28/21 03:45:00 AM,9.61,10.56
241,05/28/21 04:00:00 AM,9.46,10.58
242,05/28/21 04:15:00 AM,9.39,10.60
243,05/28/21 04:30:00 AM,9.00,10.62
244,05/28/21 04:45:00 AM,8.95,10.62
245,05/28/21 05:00:00 AM,8.67,10.64
246,05/28/21 05:15:00 AM,8.75,10.64
247,05/28/21 05:30:00 AM,8.73,10.64
248,05/28/21 05:45:00 AM,8.48,10.64
249,05/28/21 06:00:00 AM,8.49,10.62
250,05/28/21 06:15:00 AM,8.80,10.62
251,05/28/21 06:30:00 AM,9.32,10.62
252,05/28/21 06:45:00 AM,9.40,10.58
253,05/28/21 07:00:00 AM,9.46,10.54
254,05/28/21 07:15:00 AM,9.46,10.56
255,05/28/21 07:30:00 AM,9.54,10.62
256,05/28/21 07:45:00 AM,9.52,10.58
257,05/28/21 08:00:00 AM,9.48,10.48
258,05/28/21 08:15:00 AM,9.45,10.50
259,05/28/21 08:30:00 AM,9.48,10.54
260,05/28/21 08:45:00 AM,9.57,10.64
261,05/28/21 09:00:00 AM,9.62,10.80
262,05/28/21 09:15:00 AM,9.85,10.98
263,05/28/21 09:30:00 AM,10.05,11.10
264,05/28/21 09:45:00 AM,10.34,11.24
265,05/28/21 10:00:00 AM,10.54,11.50
266,05/28/21 10:15:00 AM,10.65,11.76
267,05/28/21 10:30:00 AM,10.66,12.06
268,05/28/21 10:45:00 AM,10.63,12.34
269,05/28/21 11:00:00 AM,10.97,12.74
270,05/28/21 11:15:00 AM,11.20,13.08
271,05/28/21 11:30:00 AM,11.44,13.36
272,05/28/21 11:45:00 AM,11.58,13.64
273,05/28/21 12:00:00 PM,11.80,14.08
274,05/28/21 12:15:00 PM,10.69,13.48
275,05/28/21 12:30:00 PM,10.57,14.16
276,05/28/21 12:45:00 PM,10.57,13.78
277,05/28/21 01:00:00 PM,10.51,14.32
278,05/28/21 01:15:00 PM,10.47,14.40
279,05/28/21 01:30:00 PM,10.44,14.72
280,05/28/21 01:45:00 PM,10.47,14.80
281,05/28/21 02:00:00 PM,10.52,14.64
282,05/28/21 02:15:00 PM,10.56,14.72
283,05/28/21 02:30:00 PM,10.67,14.76
284,05/28/21 02:45:00 PM,10.55,15.16
285,05/28/21 03:00:00 PM,10.49,15.46
286,05/28/21 03:15:00 PM,10.47,15.62
287,05/28/21 03:30:00 PM,10.42,15.70
288,05/28/21 03:45:00 PM,12.31,17.06
289,05/28/21 04:00:00 PM,12.62,17.54
290,05/28/21 04:15:00 PM,15.01,17.06
291,05/28/21 04:30:00 PM,14.80,15.96
292,05/28/21 04:45:00 PM,15.97,15.34
293,05/28/21 05:00:00 PM,16.71,16.12
294,05/28/21 05:15:00 PM,16.74,15.48
295,05/28/21 05:30:00 PM,17.14,14.72
296,05/28/21 05:45:00 PM,17.09,13.54
297,05/28/21 06:00:00 PM,17.20,13.14
298,05/28/21 06:15:00 PM,14.01,12.62
299,05/28/21 06:30:00 PM,12.56,12.06
300,05/28/21 06:45:00 PM,12.19,11.82
301,05/28/21 07:00:00 PM,11.92,11.68
302,05/28/21 07:15:00 PM,11.76,11.60
303,05/28/21 07:30:00 PM,11.43,11.48
304,05/28/21 07:45:00 PM,11.26,11.40
305,05/28/21 08:00:00 PM,10.84,11.30
306,05/28/21 08:15:00 PM,10.21,11.24
307,05/28/21 08:30:00 PM,10.36,10.90
308,05/28/21 08:45:00 PM,10.27,10.74
309,05/28/21 09:00:00 PM,10.51,10.70
310,05/28/21 09:15:00 PM,10.49,10.68
311,05/28/21 09:30:00 PM,10.37,10.66
312,05/28/21 09:45:00 PM,10.56,10.64
313,05/28/21 10:00:00 PM,10.29,10.60
314,05/28/21 10:15:00 PM,10.27,10.62
315,05/28/21 10:30:00 PM,10.33,10.70
316,05/28/21 10:45:00 PM,10.47,10.82
317,05/28/21 11:00:00 PM,10.47,10.90
318,05/28/21 11:15:00 PM,10.40,10.98
319,05/28/21 11:30:00 PM,10.23,11.04
320,05/28/21 11:45:00 PM,10.28,11.14
321,05/29/21 12:00:00 AM,10.01,11.14
322,05/29/21 12:15:00 AM,9.03,11.12
323,05/29/21 12:30:00 AM,7.27,11.14
324,05/29/21 12:45:00 AM,5.71,11.14
325,05/29/21 01:00:00 AM,3.79,11.16
326,05/29/21 01:15:00 AM,3.17,11.16
327,05/29/21 01:30:00 AM,4.54,11.18
328,05/29/21 01:45:00 AM,6.99,11.22
329,05/29/21 02:00:00 AM,8.51,11.28
330,05/29/21 02:15:00 AM,7.89,11.28
331,05/29/21 02:30:00 AM,10.13,11.22
332,05/29/21 02:45:00 AM,10.13,11.08
333,05/29/21 03:00:00 AM,9.78,11.04
334,05/29/21 03:15:00 AM,9.60,11.00
335,05/29/21 03:30:00 AM,9.34,10.94
336,05/29/21 03:45:00 AM,9.17,10.90
337,05/29/21 04:00:00 AM,9.43,10.86
338,05/29/21 04:15:00 AM,9.46,10.84
339,05/29/21 04:30:00 AM,9.52,10.86
340,05/29/21 04:45:00 AM,9.50,10.86
341,05/29/21 05:00:00 AM,9.57,10.86
342,05/29/21 05:15:00 AM,9.38,10.86
343,05/29/21 05:30:00 AM,9.35,10.86
344,05/29/21 05:45:00 AM,9.77,10.88
345,05/29/21 06:00:00 AM,9.98,10.88
346,05/29/21 06:15:00 AM,9.97,10.88
347,05/29/21 06:30:00 AM,10.19,10.84
348,05/29/21 06:45:00 AM,10.31,10.82
349,05/29/21 07:00:00 AM,10.31,10.82
350,05/29/21 07:15:00 AM,10.27,10.82
351,05/29/21 07:30:00 AM,10.27,10.88
352,05/29/21 07:45:00 AM,10.34,10.96
353,05/29/21 08:00:00 AM,10.55,11.10
354,05/29/21 08:15:00 AM,10.57,11.20
355,05/29/21 08:30:00 AM,10.60,11.28
356,05/29/21 08:45:00 AM,10.65,11.44
357,05/29/21 09:00:00 AM,10.74,11.68
358,05/29/21 09:15:00 AM,11.06,11.98
359,05/29/21 09:30:00 AM,11.52,12.44
360,05/29/21 09:45:00 AM,11.43,12.68
361,05/29/21 10:00:00 AM,11.77,12.92
362,05/29/21 10:15:00 AM,11.87,13.08
363,05/29/21 10:30:00 AM,12.01,13.32
364,05/29/21 10:45:00 AM,12.24,13.68
365,05/29/21 11:00:00 AM,12.27,14.06
366,05/29/21 11:15:00 AM,12.35,14.66
367,05/29/21 11:30:00 AM,12.50,15.44
368,05/29/21 11:45:00 AM,12.60,16.00
369,05/29/21 12:00:00 PM,12.78,16.36
370,05/29/21 12:15:00 PM,12.88,16.70
371,05/29/21 12:30:00 PM,12.90,16.90
372,05/29/21 12:45:00 PM,13.38,15.60
373,05/29/21 01:00:00 PM,10.63,13.76
374,05/29/21 01:15:00 PM,10.74,13.54
375,05/29/21 01:30:00 PM,10.77,13.62
376,05/29/21 01:45:00 PM,10.68,14.02
377,05/29/21 02:00:00 PM,10.62,14.26
378,05/29/21 02:15:00 PM,10.51,14.62
379,05/29/21 02:30:00 PM,10.44,14.92
380,05/29/21 02:45:00 PM,10.34,15.22
381,05/29/21 03:00:00 PM,10.26,15.50
382,05/29/21 03:15:00 PM,10.24,15.78
383,05/29/21 03:30:00 PM,10.14,16.10
384,05/29/21 03:45:00 PM,10.05,16.18
385,05/29/21 04:00:00 PM,10.03,16.28
386,05/29/21 04:15:00 PM,10.07,16.28
387,05/29/21 04:30:00 PM,12.45,19.06
388,05/29/21 04:45:00 PM,12.73,19.66
389,05/29/21 05:00:00 PM,16.05,19.30
390,05/29/21 05:15:00 PM,15.78,18.00
391,05/29/21 05:30:00 PM,17.18,17.90
392,05/29/21 05:45:00 PM,16.79,18.12
393,05/29/21 06:00:00 PM,16.06,17.34
394,05/29/21 06:15:00 PM,15.78,15.52
395,05/29/21 06:30:00 PM,14.81,14.22
396,05/29/21 06:45:00 PM,12.95,13.38
397,05/29/21 07:00:00 PM,12.01,12.76
398,05/29/21 07:15:00 PM,12.31,12.54
399,05/29/21 07:30:00 PM,12.15,12.70
400,05/29/21 07:45:00 PM,12.11,12.92
401,05/29/21 08:00:00 PM,11.96,13.06
402,05/29/21 08:15:00 PM,11.92,13.20
403,05/29/21 08:30:00 PM,11.61,13.32
404,05/29/21 08:45:00 PM,11.32,13.36
405,05/29/21 09:00:00 PM,11.26,13.28
406,05/29/21 09:15:00 PM,10.74,13.36
407,05/29/21 09:30:00 PM,10.67,13.46
408,05/29/21 09:45:00 PM,10.94,13.36
409,05/29/21 10:00:00 PM,10.08,13.34
410,05/29/21 10:15:00 PM,10.13,13.30
411,05/29/21 10:30:00 PM,8.94,13.30
412,05/29/21 10:45:00 PM,9.49,13.34
413,05/29/21 11:00:00 PM,10.95,13.48
414,05/29/21 11:15:00 PM,11.44,13.46
415,05/29/21 11:30:00 PM,10.95,13.54
416,05/29/21 11:45:00 PM,10.59,13.46
417,05/30/21 12:00:00 AM,9.60,13.62
418,05/30/21 12:15:00 AM,10.09,14.02
419,05/30/21 12:30:00 AM,10.66,14.06
420,05/30/21 12:45:00 AM,10.87,14.06
421,05/30/21 01:00:00 AM,8.84,14.08
422,05/30/21 01:15:00 AM,10.92,14.06
423,05/30/21 01:30:00 AM,12.03,14.00
424,05/30/21 01:45:00 AM,11.80,14.00
425,05/30/21 02:00:00 AM,11.79,13.98
426,05/30/21 02:15:00 AM,11.66,13.98
427,05/30/21 02:30:00 AM,11.55,13.98
428,05/30/21 02:45:00 AM,11.17,14.00
429,05/30/21 03:00:00 AM,10.42,14.00
430,05/30/21 03:15:00 AM,10.28,13.98
431,05/30/21 03:30:00 AM,9.46,13.98
432,05/30/21 03:45:00 AM,6.88,13.98
433,05/30/21 04:00:00 AM,8.88,13.96
434,05/30/21 04:15:00 AM,6.96,13.92
435,05/30/21 04:30:00 AM,6.51,13.94
436,05/30/21 04:45:00 AM,7.76,13.94
437,05/30/21 05:00:00 AM,7.86,13.94
438,05/30/21 05:15:00 AM,9.21,13.94
439,05/30/21 05:30:00 AM,10.18,13.96
440,05/30/21 05:45:00 AM,10.90,13.86
441,05/30/21 06:00:00 AM,10.64,13.62
442,05/30/21 06:15:00 AM,9.19,13.62
443,05/30/21 06:30:00 AM,9.93,13.70
444,05/30/21 06:45:00 AM,10.37,13.76
445,05/30/21 07:00:00 AM,10.58,13.74
446,05/30/21 07:15:00 AM,10.49,13.68
447,05/30/21 07:30:00 AM,10.35,13.64
448,05/30/21 07:45:00 AM,10.41,13.70
449,05/30/21 08:00:00 AM,10.36,13.82
450,05/30/21 08:15:00 AM,10.14,13.88
451,05/30/21 08:30:00 AM,10.57,13.76
452,05/30/21 08:45:00 AM,10.68,13.70
453,05/30/21 09:00:00 AM,10.89,13.66
454,05/30/21 09:15:00 AM,10.77,13.60
455,05/30/21 09:30:00 AM,10.76,13.46
456,05/30/21 09:45:00 AM,10.78,13.38
457,05/30/21 10:00:00 AM,10.74,13.46
458,05/30/21 10:15:00 AM,10.66,13.56
459,05/30/21 10:30:00 AM,10.81,13.76
460,05/30/21 10:45:00 AM,11.19,14.10
461,05/30/21 11:00:00 AM,11.63,14.50
462,05/30/21 11:15:00 AM,11.77,14.88
463,05/30/21 11:30:00 AM,11.80,15.18
464,05/30/21 11:45:00 AM,11.67,15.42
465,05/30/21 12:00:00 PM,11.79,15.80
466,05/30/21 12:15:00 PM,12.03,16.48
467,05/30/21 12:30:00 PM,12.05,16.86
468,05/30/21 12:45:00 PM,12.11,17.02
469,05/30/21 01:00:00 PM,12.36,17.10
470,05/30/21 01:15:00 PM,12.57,17.22
471,05/30/21 01:30:00 PM,12.89,17.16
472,05/30/21 01:45:00 PM,9.91,16.32
473,05/30/21 02:00:00 PM,10.02,15.72
474,05/30/21 02:15:00 PM,10.13,15.18
475,05/30/21 02:30:00 PM,10.28,14.90
476,05/30/21 02:45:00 PM,10.23,15.06
477,05/30/21 03:00:00 PM,10.17,15.34
478,05/30/21 03:15:00 PM,10.15,15.34
479,05/30/21 03:30:00 PM,10.19,15.18
480,05/30/21 03:45:00 PM,10.19,15.32
481,05/30/21 04:00:00 PM,10.08,15.80
482,05/30/21 04:15:00 PM,10.04,15.88
483,05/30/21 04:30:00 PM,9.97,16.02
484,05/30/21 04:45:00 PM,9.94,16.18
485,05/30/21 05:00:00 PM,12.03,16.18
486,05/30/21 05:15:00 PM,12.61,18.04
487,05/30/21 05:30:00 PM,13.99,17.96
488,05/30/21 05:45:00 PM,16.07,17.74
489,05/30/21 06:00:00 PM,14.94,16.92
490,05/30/21 06:15:00 PM,16.45,16.70
491,05/30/21 06:30:00 PM,15.83,16.76
492,05/30/21 06:45:00 PM,15.35,16.44
493,05/30/21 07:00:00 PM,15.06,15.92
494,05/30/21 07:15:00 PM,14.47,15.16
495,05/30/21 07:30:00 PM,13.96,14.48
496,05/30/21 07:45:00 PM,13.32,13.72
497,05/30/21 08:00:00 PM,12.94,13.44
498,05/30/21 08:15:00 PM,12.62,13.32
499,05/30/21 08:30:00 PM,12.50,13.26
500,05/30/21 08:45:00 PM,12.41,13.24
501,05/30/21 09:00:00 PM,12.29,13.24
502,05/30/21 09:15:00 PM,12.25,13.24
503,05/30/21 09:30:00 PM,12.04,13.24
504,05/30/21 09:45:00 PM,11.92,13.24
505,05/30/21 10:00:00 PM,11.57,13.24
506,05/30/21 10:15:00 PM,11.35,13.24
507,05/30/21 10:30:00 PM,11.23,13.24
508,05/30/21 10:45:00 PM,10.28,13.24
509,05/30/21 11:00:00 PM,10.05,13.26
510,05/30/21 11:15:00 PM,10.75,13.26
511,05/30/21 11:30:00 PM,11.73,13.26
512,05/30/21 11:45:00 PM,11.67,13.28
513,05/31/21 12:00:00 AM,11.53,13.30
514,05/31/21 12:15:00 AM,11.25,13.32
515,05/31/21 12:30:00 AM,11.24,13.36
516,05/31/21 12:45:00 AM,10.83,13.36
517,05/31/21 01:00:00 AM,9.43,13.98
518,05/31/21 01:15:00 AM,8.80,14.08
519,05/31/21 01:30:00 AM,8.00,14.10
520,05/31/21 01:45:00 AM,7.97,14.18
521,05/31/21 02:00:00 AM,8.23,14.20
522,05/31/21 02:15:00 AM,5.99,14.22
523,05/31/21 02:30:00 AM,7.96,14.22
524,05/31/21 02:45:00 AM,9.79,14.16
525,05/31/21 03:00:00 AM,11.25,14.06
526,05/31/21 03:15:00 AM,11.13,14.06
527,05/31/21 03:30:00 AM,11.52,14.10
528,05/31/21 03:45:00 AM,11.54,14.10
529,05/31/21 04:00:00 AM,11.56,14.08
530,05/31/21 04:15:00 AM,11.50,14.08
531,05/31/21 04:30:00 AM,11.44,14.06
532,05/31/21 04:45:00 AM,11.51,14.04
533,05/31/21 05:00:00 AM,11.49,13.88
534,05/31/21 05:15:00 AM,10.41,13.86
535,05/31/21 05:30:00 AM,9.87,13.86
536,05/31/21 05:45:00 AM,9.32,13.88
537,05/31/21 06:00:00 AM,9.16,13.92
538,05/31/21 06:15:00 AM,9.47,13.92
539,05/31/21 06:30:00 AM,11.12,13.86
540,05/31/21 06:45:00 AM,11.30,13.78
541,05/31/21 07:00:00 AM,11.22,13.72
542,05/31/21 07:15:00 AM,11.16,13.74
543,05/31/21 07:30:00 AM,11.18,13.80
544,05/31/21 07:45:00 AM,10.52,13.80
545,05/31/21 08:00:00 AM,10.15,13.82
546,05/31/21 08:15:00 AM,10.05,13.84
547,05/31/21 08:30:00 AM,11.13,13.84
548,05/31/21 08:45:00 AM,11.04,13.86
549,05/31/21 09:00:00 AM,10.49,13.90
550,05/31/21 09:15:00 AM,9.05,13.90
551,05/31/21 09:30:00 AM,9.76,13.90
552,05/31/21 09:45:00 AM,11.75,13.92
