Sensor:             7450-914536,,,
#,         Pacific Standard Time,  Dissolved Oxygen,   Temperature
405,           2021-05-29 20:30:00,13.336,11.585
406,           2021-05-29 20:45:00,13.347,11.657
407,           2021-05-29 21:00:00,13.157,11.683
408,           2021-05-29 21:15:00,13.141,11.442
409,           2021-05-29 21:30:00,13.025,11.245
410,           2021-05-29 21:45:00,12.855,10.993
411,           2021-05-29 22:00:00,12.977,10.849
412,           2021-05-29 22:15:00,12.856,10.695
413,           2021-05-29 22:30:00,12.75,10.623
414,           2021-05-29 22:45:00,12.479,10.632
415,           2021-05-29 23:00:00,11.991,10.568
416,           2021-05-29 23:15:00,11.735,10.55
417,           2021-05-29 23:30:00,11.523,10.505
418,           2021-05-29 23:45:00,11.705,10.451
419,           2021-05-30 00:00:00,11.916,10.469
420,           2021-05-30 00:15:00,11.675,10.478
421,           2021-05-30 00:30:00,11.543,10.478
422,           2021-05-30 00:45:00,11.432,10.514
423,           2021-05-30 01:00:00,11.271,10.514
424,           2021-05-30 01:15:00,10.608,10.532
425,           2021-05-30 01:30:00,10.632,10.55
426,           2021-05-30 01:45:00,9.565,10.55
427,           2021-05-30 02:00:00,9.492,10.578
428,           2021-05-30 02:15:00,9.575,10.55
429,           2021-05-30 02:30:00,9.451,10.568
430,           2021-05-30 02:45:00,9.964,10.578
431,           2021-05-30 03:00:00,10.268,10.578
432,           2021-05-30 03:15:00,9.937,10.596
433,           2021-05-30 03:30:00,9.851,10.605
434,           2021-05-30 03:45:00,9.373,10.632
435,           2021-05-30 04:00:00,9.282,10.659
436,           2021-05-30 04:15:00,8.337,10.65
437,           2021-05-30 04:30:00,8.079,10.677
438,           2021-05-30 04:45:00,8.148,10.659
439,           2021-05-30 05:00:00,8.378,10.677
440,           2021-05-30 05:15:00,8.66,10.659
441,           2021-05-30 05:30:00,9.117,10.686
442,           2021-05-30 05:45:00,8.77,10.695
443,           2021-05-30 06:00:00,8.419,10.722
444,           2021-05-30 06:15:00,7.961,10.722
445,           2021-05-30 06:30:00,7.659,10.74
446,           2021-05-30 06:45:00,7.594,10.731
447,           2021-05-30 07:00:00,7.579,10.749
448,           2021-05-30 07:15:00,7.8,10.777
449,           2021-05-30 07:30:00,7.93,10.777
450,           2021-05-30 07:45:00,8.153,10.804
451,           2021-05-30 08:00:00,8.135,10.822
452,           2021-05-30 08:15:00,7.843,10.84
453,           2021-05-30 08:30:00,7.71,10.849
454,           2021-05-30 08:45:00,7.482,10.867
455,           2021-05-30 09:00:00,7.427,10.876
456,           2021-05-30 09:15:00,7.712,10.903
457,           2021-05-30 09:30:00,7.546,10.93
458,           2021-05-30 09:45:00,7.361,10.993
459,           2021-05-30 10:00:00,7.383,11.029
460,           2021-05-30 10:15:00,8.572,11.79
461,           2021-05-30 10:30:00,9.054,12.075
462,           2021-05-30 10:45:00,9.058,12.243
463,           2021-05-30 11:00:00,9.149,12.385
464,           2021-05-30 11:15:00,9.134,12.526
465,           2021-05-30 11:30:00,9.257,12.553
466,           2021-05-30 11:45:00,9.482,12.65
467,           2021-05-30 12:00:00,9.708,12.747
468,           2021-05-30 12:15:00,10.061,12.87
469,           2021-05-30 12:30:00,10.353,13.019
470,           2021-05-30 12:45:00,10.842,13.212
471,           2021-05-30 13:00:00,11.548,13.466
472,           2021-05-30 13:15:00,12.199,13.997
473,           2021-05-30 13:30:00,12.953,14.525
474,           2021-05-30 13:45:00,14.179,14.913
475,           2021-05-30 14:00:00,14.811,15.317
476,           2021-05-30 14:15:00,16.194,15.574
477,           2021-05-30 14:30:00,19.073,15.916
478,           2021-05-30 14:45:00,19.309,16.215
479,           2021-05-30 15:00:00,19.396,16.623
480,           2021-05-30 15:15:00,19.37,16.963
481,           2021-05-30 15:30:00,19.624,17.251
482,           2021-05-30 15:45:00,19.716,17.471
483,           2021-05-30 15:00:00,19.913,17.859
484,           2021-05-30 16:15:00,19.837,18.205
485,           2021-05-30 16:30:00,18.72,18.466
486,           2021-05-30 16:45:00,17.13,18.525
487,           2021-05-30 17:00:00,17.775,17.758
488,           2021-05-30 17:15:00,17.683,16.878
489,           2021-05-30 17:30:00,16.857,15.257
490,           2021-05-30 17:45:00,17.121,16.172
491,           2021-05-30 18:00:00,15.048,13.988
492,           2021-05-30 18:15:00,13.722,13.317
493,           2021-05-30 18:30:00,12.858,12.993
494,           2021-05-30 18:45:00,12.395,12.632
495,           2021-05-30 19:00:00,11.811,11.959
496,           2021-05-30 19:15:00,11.227,11.469
497,           2021-05-30 19:30:00,11.11,11.299
498,           2021-05-30 19:45:00,11.013,11.299
499,           2021-05-30 20:00:00,10.779,11.254
500,           2021-05-30 20:15:00,10.882,11.352
501,           2021-05-30 20:30:00,10.965,11.487
502,           2021-05-30 20:45:00,10.951,11.549
503,           2021-05-30 21:00:00,10.701,11.487
504,           2021-05-30 21:15:00,10.7,11.496
505,           2021-05-30 21:30:00,10.675,11.549
506,           2021-05-30 21:45:00,10.559,11.594
507,           2021-05-30 22:00:00,10.569,11.657
508,           2021-05-30 22:15:00,10.187,11.585
509,           2021-05-30 22:30:00,9.85,11.406
510,           2021-05-30 22:45:00,9.578,11.245
511,           2021-05-30 23:00:00,9.234,11.164
512,           2021-05-30 23:15:00,8.638,11.11
513,           2021-05-30 23:30:00,7.955,11.047
514,           2021-05-30 23:45:00,7.486,10.93
515,           2021-05-31 00:00:00,7.514,10.849
516,           2021-05-31 00:15:00,7.719,10.813
517,           2021-05-31 00:30:00,7.47,10.831
518,           2021-05-31 00:45:00,6.962,10.804
519,           2021-05-31 01:00:00,7.412,10.813
520,           2021-05-31 01:15:00,6.749,10.822
521,           2021-05-31 01:30:00,6.675,10.813
522,           2021-05-31 01:45:00,6.23,10.84
523,           2021-05-31 02:00:00,6.738,10.84
524,           2021-05-31 02:15:00,6.425,10.849
525,           2021-05-31 02:30:00,6.009,10.849
526,           2021-05-31 02:45:00,6.671,10.831
527,           2021-05-31 03:00:00,6.947,10.813
528,           2021-05-31 03:15:00,6.944,10.822
529,           2021-05-31 03:30:00,6.739,10.822
530,           2021-05-31 03:45:00,7.048,10.858
531,           2021-05-31 04:00:00,6.846,10.858
532,           2021-05-31 04:15:00,6.603,10.867
533,           2021-05-31 04:30:00,6.632,10.876
534,           2021-05-31 04:45:00,5.637,10.885
535,           2021-05-31 05:00:00,5.213,10.93
536,           2021-05-31 05:15:00,4.821,10.894
537,           2021-05-31 05:30:00,4.692,10.903
538,           2021-05-31 05:45:00,4.469,10.831
539,           2021-05-31 06:00:00,4.457,10.804
540,           2021-05-31 06:15:00,4.753,10.822
541,           2021-05-31 06:30:00,5.123,10.822
542,           2021-05-31 06:45:00,5.267,10.858
543,           2021-05-31 07:00:00,5.199,10.894
544,           2021-05-31 07:15:00,5.179,10.912
545,           2021-05-31 07:30:00,4.993,10.867
546,           2021-05-31 07:45:00,4.261,10.822
547,           2021-05-31 08:00:00,4.234,10.822
548,           2021-05-31 08:15:00,4.282,10.84
549,           2021-05-31 08:30:00,5.053,10.84
550,           2021-05-31 08:45:00,6.025,10.867
551,           2021-05-31 09:00:00,6.266,10.885
552,           2021-05-31 09:15:00,6.705,10.921
553,           2021-05-31 09:30:00,6.443,10.939
554,           2021-05-31 09:45:00,6.516,10.984
555,           2021-05-31 10:00:00,6.33,11.002
556,           2021-05-31 10:15:00,7.14,11.038
557,           2021-05-31 10:30:00,7.336,11.101
558,           2021-05-31 10:45:00,7.172,11.191
559,           2021-05-31 11:00:00,7.805,11.317
560,           2021-05-31 11:15:00,8.41,11.505
561,           2021-05-31 11:30:00,9.269,11.746
562,           2021-05-31 11:45:00,10.122,12.155
563,           2021-05-31 12:00:00,10.435,12.438
564,           2021-05-31 12:15:00,10.484,12.588
565,           2021-05-31 12:30:00,11.007,12.712
566,           2021-05-31 12:45:00,11.585,12.905
567,           2021-05-31 13:00:00,12.033,13.142
568,           2021-05-31 13:15:00,12.331,13.352
569,           2021-05-31 13:30:00,13.16,13.754
570,           2021-05-31 13:45:00,14.067,14.309
571,           2021-05-31 14:00:00,14.967,15.068
572,           2021-05-31 14:15:00,15.824,15.634
573,           2021-05-31 14:30:00,17.565,16.232
574,           2021-05-31 14:45:00,17.998,16.836
575,           2021-05-31 15:00:00,17.957,17.471
576,           2021-05-31 15:15:00,18.384,18.045
577,           2021-05-31 15:30:00,18.87,18.39
578,           2021-05-31 15:45:00,18.82,19.054
579,           2021-05-31 15:00:00,18.856,19.574
