Sensor:             7450-914536,,,
#,         Pacific Standard Time,  Dissolved Oxygen,   Temperature
405,           2021-07-24 19:15:00,8.844,12.852
406,           2021-07-24 19:30:00,8.885,12.861
407,           2021-07-24 19:45:00,8.817,12.879
408,           2021-07-24 20:00:00,8.761,12.888
409,           2021-07-24 20:15:00,8.699,12.888
410,           2021-07-24 20:30:00,8.593,12.914
411,           2021-07-24 20:45:00,8.559,12.931
412,           2021-07-24 21:00:00,8.542,12.94
413,           2021-07-24 21:15:00,8.448,12.949
414,           2021-07-24 21:30:00,8.27,13.01
415,           2021-07-24 21:45:00,7.977,13.046
416,           2021-07-24 22:00:00,7.753,13.072
417,           2021-07-24 22:15:00,7.374,13.089
418,           2021-07-24 22:30:00,7.287,13.098
419,           2021-07-24 22:45:00,7.072,13.098
420,           2021-07-24 23:00:00,6.847,13.107
421,           2021-07-24 23:15:00,6.808,13.116
422,           2021-07-24 23:30:00,6.617,13.142
423,           2021-07-24 23:45:00,6.281,13.16
424,           2021-07-25 00:00:00,5.942,13.168
425,           2021-07-25 00:15:00,5.609,13.186
426,           2021-07-25 00:30:00,5.408,13.195
427,           2021-07-25 00:45:00,5.266,13.203
428,           2021-07-25 01:00:00,5.151,13.203
429,           2021-07-25 01:15:00,4.857,13.221
430,           2021-07-25 01:30:00,4.63,13.238
431,           2021-07-25 01:45:00,4.344,13.23
432,           2021-07-25 02:00:00,4.292,13.247
433,           2021-07-25 02:15:00,4.329,13.265
434,           2021-07-25 02:30:00,4.291,13.3
435,           2021-07-25 02:45:00,4.538,13.265
436,           2021-07-25 03:00:00,4.634,13.282
437,           2021-07-25 03:15:00,4.176,13.3
438,           2021-07-25 03:30:00,3.468,13.317
439,           2021-07-25 03:45:00,3.42,13.343
440,           2021-07-25 04:00:00,3.156,13.361
441,           2021-07-25 04:15:00,2.933,13.378
442,           2021-07-25 04:30:00,3.737,13.37
443,           2021-07-25 04:45:00,5.363,13.361
444,           2021-07-25 05:00:00,5.755,13.387
445,           2021-07-25 05:15:00,4.781,13.405
446,           2021-07-25 05:30:00,4.886,13.413
447,           2021-07-25 05:45:00,4.135,13.457
448,           2021-07-25 06:00:00,3.068,13.474
449,           2021-07-25 06:15:00,2.498,13.509
450,           2021-07-25 06:30:00,2.531,13.597
451,           2021-07-25 06:45:00,3.089,13.841
452,           2021-07-25 07:00:00,6.942,14.569
453,           2021-07-25 07:15:00,8.479,15.06
454,           2021-07-25 07:30:00,9.015,15.317
455,           2021-07-25 07:45:00,9.126,15.403
456,           2021-07-25 08:00:00,9.432,15.472
457,           2021-07-25 08:15:00,9.58,15.617
458,           2021-07-25 08:30:00,9.751,15.925
459,           2021-07-25 08:45:00,10.206,16.249
460,           2021-07-25 09:00:00,9.956,16.275
461,           2021-07-25 09:15:00,9.75,16.206
462,           2021-07-25 09:30:00,9.86,16.36
463,           2021-07-25 09:45:00,10.121,16.538
464,           2021-07-25 10:00:00,10.595,16.666
465,           2021-07-25 10:15:00,11.233,16.785
466,           2021-07-25 10:30:00,11.991,16.98
467,           2021-07-25 10:45:00,12.846,17.242
468,           2021-07-25 11:00:00,13.966,17.53
469,           2021-07-25 11:15:00,15.044,17.859
470,           2021-07-25 11:30:00,15.826,18.146
471,           2021-07-25 11:45:00,16.956,18.718
472,           2021-07-25 12:00:00,18.274,19.524
473,           2021-07-25 12:15:00,19.089,20.203
474,           2021-07-25 12:30:00,19.864,20.412
475,           2021-07-25 12:45:00,20.727,20.722
476,           2021-07-25 13:00:00,21.082,21.14
477,           2021-07-25 13:15:00,21.638,21.684
478,           2021-07-25 13:30:00,22.084,22.286
479,           2021-07-25 13:45:00,22.418,22.838
480,           2021-07-25 14:00:00,22.699,23.274
481,           2021-07-25 14:15:00,23.075,23.659
482,           2021-07-25 14:30:00,21.668,23.919
483,           2021-07-25 14:45:00,21.198,23.877
484,           2021-07-25 15:00:00,19.482,22.805
485,           2021-07-25 15:15:00,17.796,20.563
486,           2021-07-25 15:30:00,17.524,20.571
487,           2021-07-25 15:45:00,14.163,18.281
488,           2021-07-25 16:00:00,12.792,17.352
489,           2021-07-25 16:15:00,12.099,16.479
490,           2021-07-25 16:30:00,11.486,15.788
491,           2021-07-25 16:45:00,10.517,14.569
492,           2021-07-25 17:00:00,9.672,13.649
493,           2021-07-25 17:15:00,9.262,13.203
494,           2021-07-25 17:30:00,8.991,12.94
495,           2021-07-25 17:45:00,9.128,12.914
496,           2021-07-25 18:00:00,9.522,13.186
497,           2021-07-25 18:15:00,9.571,13.186
498,           2021-07-25 18:30:00,9.89,13.378
499,           2021-07-25 18:45:00,10.575,13.841
500,           2021-07-25 19:00:00,10.394,13.849
501,           2021-07-25 19:15:00,9.241,13.16
502,           2021-07-25 19:30:00,8.812,12.738
503,           2021-07-25 19:45:00,8.903,12.703
504,           2021-07-25 20:00:00,8.885,12.756
505,           2021-07-25 20:15:00,8.767,12.782
506,           2021-07-25 20:30:00,8.638,12.852
507,           2021-07-25 20:45:00,8.481,12.852
508,           2021-07-25 21:00:00,8.321,12.844
509,           2021-07-25 21:15:00,7.993,12.879
510,           2021-07-25 21:30:00,8.019,12.914
511,           2021-07-25 21:45:00,7.888,12.923
512,           2021-07-25 22:00:00,8.193,12.984
513,           2021-07-25 22:15:00,8.796,13.151
514,           2021-07-25 22:30:00,9.022,13.291
515,           2021-07-25 22:45:00,9.288,13.474
516,           2021-07-25 23:00:00,9.286,13.719
517,           2021-07-25 23:15:00,9.085,13.832
518,           2021-07-25 23:30:00,8.986,13.814
519,           2021-07-25 23:45:00,9.001,13.788
520,           2021-07-26 00:00:00,9.03,13.771
521,           2021-07-26 00:15:00,9.048,13.814
522,           2021-07-26 00:30:00,9.138,13.858
523,           2021-07-26 00:45:00,9.045,13.806
524,           2021-07-26 01:00:00,8.902,13.788
525,           2021-07-26 01:15:00,8.817,13.814
526,           2021-07-26 01:30:00,8.045,13.875
527,           2021-07-26 01:45:00,6.862,13.91
528,           2021-07-26 02:00:00,6.733,13.91
529,           2021-07-26 02:15:00,6.583,13.927
530,           2021-07-26 02:30:00,7.381,13.901
531,           2021-07-26 02:45:00,8.148,13.875
532,           2021-07-26 03:00:00,8.373,13.771
533,           2021-07-26 03:15:00,8.247,13.649
534,           2021-07-26 03:30:00,8.244,13.57
535,           2021-07-26 03:45:00,8.373,13.518
536,           2021-07-26 04:00:00,8.33,13.474
537,           2021-07-26 04:15:00,8.377,13.378
538,           2021-07-26 04:30:00,8.346,13.326
539,           2021-07-26 04:45:00,8.268,13.291
540,           2021-07-26 05:00:00,8.319,13.221
541,           2021-07-26 05:15:00,8.28,13.168
542,           2021-07-26 05:30:00,8.251,13.133
543,           2021-07-26 05:45:00,8.102,13.133
544,           2021-07-26 06:00:00,8.093,13.133
545,           2021-07-26 06:15:00,8.038,13.195
546,           2021-07-26 06:30:00,7.865,13.317
547,           2021-07-26 06:45:00,7.858,13.387
548,           2021-07-26 07:00:00,7.758,13.387
549,           2021-07-26 07:15:00,7.573,13.448
550,           2021-07-26 07:30:00,7.724,13.501
551,           2021-07-26 07:45:00,7.637,13.536
552,           2021-07-26 08:00:00,7.862,13.98
553,           2021-07-26 08:15:00,8.3,14.499
554,           2021-07-26 08:30:00,8.492,14.75
555,           2021-07-26 08:45:00,8.553,15.008
556,           2021-07-26 09:00:00,8.811,15.257
557,           2021-07-26 09:15:00,9.144,15.514
558,           2021-07-26 09:30:00,9.443,15.771
559,           2021-07-26 09:45:00,9.523,15.874
560,           2021-07-26 10:00:00,9.551,16.172
561,           2021-07-26 10:15:00,9.797,16.666
562,           2021-07-26 10:30:00,10.226,16.937
563,           2021-07-26 10:45:00,10.785,17.065
564,           2021-07-26 11:00:00,11.437,17.352
565,           2021-07-26 11:15:00,12.146,17.716
566,           2021-07-26 11:30:00,12.989,18.095
567,           2021-07-26 11:45:00,14.33,18.592
568,           2021-07-26 12:00:00,15.562,19.079
569,           2021-07-26 12:15:00,16.441,19.121
570,           2021-07-26 12:30:00,17.942,19.273
571,           2021-07-26 12:45:00,19.54,19.96
572,           2021-07-26 13:00:00,21.047,20.831
573,           2021-07-26 13:15:00,21.273,21.098
574,           2021-07-26 13:30:00,21.65,21.441
575,           2021-07-26 13:45:00,21.924,21.792
576,           2021-07-26 14:00:00,22.076,22.236
577,           2021-07-26 14:15:00,22.445,22.78
578,           2021-07-26 14:30:00,22.766,23.223
579,           2021-07-26 14:45:00,22.733,23.517
